year,cty,all_gov_exp,all_gov_rev
2006,La Plata,145205.46666666667,146870.46666666667
2006,Lake,85190.06666666667,95030.86666666667
2006,Larimer,852435.2,944035.5333333333
2006,Las Animas,60423.53333333333,50952.333333333336
2006,Lincoln,27004.466666666667,29016.2
2006,Logan,74021.8,81067.2
2006,Mesa,365276.6,362682.4
2006,Mineral,4421.533333333334,4981.8
2006,Moffat,86434.8,95037.53333333333
2006,Montezuma,74748.93333333333,79326.66666666667
2006,Montrose,150350.26666666666,154546.66666666666
2006,Morgan,84924.2,91454.93333333333
2006,Otero,70695.06666666667,72147.86666666667
2006,Ouray,14297.8,14711.6
2006,Park,43208.6,45756.26666666666
2006,Phillips,24238.266666666666,26096.266666666666
2006,Pitkin,195109.4,206448.8
2006,Prowers,63967.2,70411.26666666666
2006,Pueblo,400757.4666666667,421910.93333333335
2006,Rio Blanco,52762.53333333333,54087.73333333334
2006,Rio Grande,43548.13333333333,43877.53333333333
2006,Routt,107580.53333333333,101682.33333333333
2006,Saguache,19134.0,20655.066666666666
2006,San Juan,4091.0666666666666,4066.8
2006,San Miguel,62011.0,61011.666666666664
2006,Sedgwick,17209.2,16365.8
2006,Summit,143825.93333333335,158176.06666666665
2006,Teller,73409.4,80124.86666666667
2006,Washington,21103.13333333333,20916.733333333334
2006,Weld,632237.2666666666,618233.3333333334
2006,Yuma,50578.26666666666,57113.0
2007,Adams,1448983.1666666667,1397893.1666666667
2007,Alamosa,55066.166666666664,55248.666666666664
2007,Arapahoe,2230580.1666666665,2048208.6666666667
2007,Archuleta,34828.166666666664,53705.333333333336
2007,Baca,26998.5,29492.666666666668
2007,Bent,36617.0,37249.0
2007,Boulder,1174541.8333333333,1058119.8333333333
2007,Broomfield,759265.5,121661.16666666667
2007,Chaffee,63001.83333333333,64844.5
2007,Cheyenne,21348.666666666668,20419.666666666668
2007,Clear Creek,51380.166666666664,38374.833333333336
2007,Conejos,29392.833333333332,32021.5
2007,Costilla,10594.666666666666,10179.833333333334
2007,Crowley,9286.5,9660.0
2007,Custer,14311.0,11136.333333333334
2007,Delta,106759.66666666667,103738.16666666667
2007,Denver,3660853.1666666665,4000230.8333333335
2007,Dolores,11220.166666666666,8572.333333333334
2007,Douglas,802195.3333333334,785753.6666666666
2007,Eagle,250746.83333333334,260780.16666666666
2007,El Paso,1981143.3333333335,1906493.8333333333
2007,Elbert,50689.333333333336,56094.333333333336
2007,Fremont,98965.0,95466.16666666667
2007,Garfield,215114.0,182446.5
2007,Gilpin,35634.666666666664,56354.333333333336
2007,Grand,82280.66666666667,89292.0
2007,Gunnison,67726.33333333333,67777.16666666667
2007,Hinsdale,3376.5,3544.3333333333335
2007,Huerfano,27733.833333333332,27380.166666666668
2007,Jackson,7844.166666666667,7814.333333333333
2007,Jefferson,1744181.5,1607996.5
2007,Kiowa,15077.0,16675.333333333332
2007,Kit Carson,37974.0,39771.833333333336
2007,La Plata,149198.33333333334,150887.33333333334
2007,Lake,87545.33333333333,97668.33333333333
2007,Larimer,876166.0,970463.6666666667
2007,Las Animas,61950.666666666664,52186.666666666664
2007,Lincoln,27704.333333333332,29777.5
2007,Logan,75863.0,83114.5
2007,Mesa,375016.0,372365.0
2007,Mineral,4537.666666666667,5114.5
2007,Moffat,88844.5,97702.16666666667
2007,Montezuma,76731.16666666667,81442.83333333333
2007,Montrose,154505.83333333334,158819.33333333334
2007,Morgan,87137.5,93852.66666666667
2007,Otero,72470.33333333333,73957.83333333333
2007,Ouray,14688.5,15116.0
2007,Park,44408.0,47040.333333333336
2007,Phillips,24871.833333333332,26785.833333333332
2007,Pitkin,200575.0,212320.5
2007,Prowers,65627.0,72264.33333333333
2007,Pueblo,410763.8333333333,432630.6666666667
2007,Rio Blanco,54164.166666666664,55521.666666666664
2007,Rio Grande,44694.166666666664,45024.666666666664
2007,Routt,110602.66666666667,104547.66666666667
2007,Saguache,19625.0,21184.833333333332
2007,San Juan,4195.833333333333,4168.5
2007,San Miguel,63796.0,62762.833333333336
2007,Sedgwick,17653.0,16783.0
2007,Summit,147990.66666666666,162762.83333333334
2007,Teller,75500.0,82409.33333333333
2007,Washington,21632.166666666668,21441.166666666668
2007,Weld,649493.8333333334,635014.6666666666
2007,Yuma,51932.333333333336,58652.0
2008,Adams,1487964.4,1435355.8
2008,Alamosa,56518.4,56701.2
2008,Arapahoe,2292187.4,2104542.6
2008,Archuleta,35787.6,55200.0
2008,Baca,27652.0,30210.8
2008,Bent,37569.8,38214.2
2008,Boulder,1206208.0,1086646.8
2008,Broomfield,780958.8,125137.2
2008,Chaffee,64662.4,66567.8
2008,Cheyenne,21918.8,20959.6
2008,Clear Creek,52780.2,39397.6
2008,Conejos,30091.2,32791.2
2008,Costilla,10843.2,10410.2
2008,Crowley,9513.6,9893.8
2008,Custer,14699.6,11435.2
2008,Delta,109608.2,106492.0
2008,Denver,3755882.6,4104369.4
2008,Dolores,11508.2,8784.8
2008,Douglas,824938.2,808067.6
2008,Eagle,257769.2,268085.6
2008,El Paso,2034590.2,1958027.8
2008,Elbert,52076.4,57636.4
2008,Fremont,101564.8,97957.0
2008,Garfield,221075.2,187474.6
2008,Gilpin,36637.0,57948.0
2008,Grand,84553.8,91756.6
2008,Gunnison,69562.0,69606.8
2008,Hinsdale,3466.2,3637.6
2008,Huerfano,28419.6,28055.4
2008,Jackson,8027.0,8005.6
2008,Jefferson,1791249.0,1651047.0
2008,Kiowa,15458.0,17095.2
2008,Kit Carson,38933.2,40782.2
2008,La Plata,153191.2,154904.2
2008,Lake,89900.6,100305.8
2008,Larimer,899896.8,996891.8
2008,Las Animas,63477.8,53421.0
2008,Lincoln,28404.2,30538.8
2008,Logan,77704.2,85161.8
2008,Mesa,384755.4,382047.6
2008,Mineral,4653.8,5247.2
2008,Moffat,91254.2,100366.8
2008,Montezuma,78713.4,83559.0
2008,Montrose,158661.4,163092.0
2008,Morgan,89350.8,96250.4
2008,Otero,74245.6,75767.8
2008,Ouray,15079.2,15520.4
2008,Park,45607.4,48324.4
2008,Phillips,25505.4,27475.4
2008,Pitkin,206040.6,218192.2
2008,Prowers,67286.8,74117.4
2008,Pueblo,420770.2,443350.4
2008,Rio Blanco,55565.8,56955.6
2008,Rio Grande,45840.2,46171.8
2008,Routt,113624.8,107413.0
2008,Saguache,20116.0,21714.6
2008,San Juan,4300.6,4270.2
2008,San Miguel,65581.0,64514.0
2008,Sedgwick,18096.8,17200.2
2008,Summit,152155.4,167349.6
2008,Teller,77590.6,84693.8
2008,Washington,22161.2,21965.6
2008,Weld,666750.4,651796.0
2008,Yuma,53286.4,60191.0
2009,Adams,1526945.6333333333,1472818.4333333333
2009,Alamosa,57970.63333333333,58153.73333333334
2009,Arapahoe,2353794.6333333333,2160876.533333333
2009,Archuleta,36747.03333333333,56694.66666666667
2009,Baca,28305.5,30928.933333333334
2009,Bent,38522.6,39179.4
2009,Boulder,1237874.1666666667,1115173.7666666666
2009,Broomfield,802652.1,128613.23333333334
2009,Chaffee,66322.96666666667,68291.1
2009,Cheyenne,22488.933333333334,21499.533333333333
2009,Clear Creek,54180.23333333334,40420.36666666667
2009,Conejos,30789.566666666666,33560.9
2009,Costilla,11091.733333333334,10640.566666666666
2009,Crowley,9740.7,10127.6
2009,Custer,15088.2,11734.066666666666
2009,Delta,112456.73333333334,109245.83333333334
2009,Denver,3850912.033333333,4208507.966666667
2009,Dolores,11796.233333333334,8997.266666666666
2009,Douglas,847681.0666666667,830381.5333333333
2009,Eagle,264791.56666666665,275391.0333333333
2009,El Paso,2088037.0666666667,2009561.7666666666
2009,Elbert,53463.46666666667,59178.46666666667
2009,Fremont,104164.6,100447.83333333334
2009,Garfield,227036.4,192502.7
2009,Gilpin,37639.333333333336,59541.66666666667
2009,Grand,86826.93333333333,94221.2
2009,Gunnison,71397.66666666667,71436.43333333333
2009,Hinsdale,3555.9,3730.866666666667
2009,Huerfano,29105.36666666667,28730.63333333333
2009,Jackson,8209.833333333334,8196.866666666667
2009,Jefferson,1838316.5,1694097.5
2009,Kiowa,15839.0,17515.066666666666
2009,Kit Carson,39892.4,41792.566666666666
2009,La Plata,157184.06666666665,158921.06666666665
2009,Lake,92255.86666666667,102943.26666666666
2009,Larimer,923627.6,1023319.9333333333
2009,Las Animas,65004.933333333334,54655.33333333333
2009,Lincoln,29104.066666666666,31300.1
2009,Logan,79545.4,87209.1
2009,Mesa,394494.8,391730.2
2009,Mineral,4769.933333333333,5379.9
2009,Moffat,93663.9,103031.43333333333
2009,Montezuma,80695.63333333333,85675.16666666667
2009,Montrose,162816.96666666667,167364.66666666666
2009,Morgan,91564.1,98648.13333333333
2009,Otero,76020.86666666667,77577.76666666666
2009,Ouray,15469.9,15924.8
2009,Park,46806.8,49608.46666666667
2009,Phillips,26138.966666666667,28164.966666666667
2009,Pitkin,211506.2,224063.9
2009,Prowers,68946.6,75970.46666666667
2009,Pueblo,430776.56666666665,454070.1333333333
2009,Rio Blanco,56967.433333333334,58389.53333333333
2009,Rio Grande,46986.23333333334,47318.933333333334
2009,Routt,116646.93333333333,110278.33333333334
2009,Saguache,20607.0,22244.36666666667
2009,San Juan,4405.366666666667,4371.9
2009,San Miguel,67366.0,66265.16666666667
2009,Sedgwick,18540.6,17617.4
2009,Summit,156320.13333333333,171936.36666666667
2009,Teller,79681.2,86978.26666666666
2009,Washington,22690.233333333334,22490.033333333333
2009,Weld,684006.9666666667,668577.3333333334
2009,Yuma,54640.46666666667,61730.0
