LG_ID,NAME,AUDIT_YEAR,CM_FUND_TYPE_ID,DESCRIPTION,REV_TOTAL,REV_CHARGES,REV_IMPACT_FEE,REV_INTGOVT,REV_TRANSFER_IN,REV_INTEREST,REV_OTHER,EXP_TOTAL,EXP_OPERATING,EXP_CAPITAL_OUTLAY,EXP_PRINCIPAL,EXP_INTEREST,EXP_TRANSFER_OUT,GO_DEBT,REVENUE_DEBT,OTHER_DEBT,ASSETS,LIABILITIES,DEPRECIATION
28010,"Walsenburg, City of",2008,4,Gas,2040825,1990351,0,0,0,50474,0,2165372,2164314,0,0,1058,0,0,0,0,2149860,223050,20995
28010,"Walsenburg, City of",2009,1,Water and Sewer,1947242,1858580,75000,0,0,13662,0,1952132,1376191,507634,52790,15517,0,0,9700000,172830,4996159,885948,153440
28010,"Walsenburg, City of",2009,4,Gas,1680499,1671657,0,0,0,8842,0,2035817,1779285,7650,29807,14097,204978,0,0,157864,2101688,351255,21942
05023,"Walsh, Town of",1975,2,Water,62500,60200,500,0,0,0,1800,68800,47500,4900,12000,4400,0,77000,0,0,0,0,0
05023,"Walsh, Town of",1976,2,Water,64500,62300,1000,0,0,0,1200,55400,37900,1100,12000,4400,0,65000,0,0,0,0,0
05023,"Walsh, Town of",1977,2,Water,63600,61200,600,0,0,0,1800,69000,39100,13700,13000,3200,0,52000,0,0,0,0,0
05023,"Walsh, Town of",1978,1,Water and Sewer,123700,76600,600,45800,0,0,700,132400,41900,53400,13000,2500,21600,39000,0,0,0,0,0
05023,"Walsh, Town of",1980,1,Water and Sewer,78500,76300,1000,0,0,0,1100,80400,54500,0,13000,1300,11600,13000,0,0,0,0,0
05023,"Walsh, Town of",1981,1,Water and Sewer,80500,78400,200,0,0,0,2000,85300,57600,0,13000,400,14300,0,0,0,0,0,0
05023,"Walsh, Town of",1982,2,Water,71200,69800,800,0,0,0,600,60200,50300,0,0,0,9900,0,0,0,0,0,0
05023,"Walsh, Town of",1982,3,Sewer,9900,9800,0,0,0,0,100,12100,12100,0,0,0,0,0,0,0,0,0,0
05023,"Walsh, Town of",1983,2,Water,72500,71300,200,0,0,0,1000,114800,87500,0,0,0,27300,0,0,10000,0,0,0
05023,"Walsh, Town of",1983,3,Sewer,13800,13600,0,0,0,0,200,4100,4100,0,0,0,0,0,0,0,0,0,0
05023,"Walsh, Town of",1984,2,Water,88600,85700,200,0,0,0,2800,76100,61800,0,1500,900,11900,0,0,8511,0,0,0
05023,"Walsh, Town of",1984,3,Sewer,12100,11900,200,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0,0
05023,"Walsh, Town of",1985,2,Water,101022,96001,200,0,0,0,4821,115479,51260,500,8511,208,55000,0,0,0,0,0,0
05023,"Walsh, Town of",1985,3,Sewer,13429,13429,0,0,0,0,0,7109,7109,0,0,0,0,0,0,0,0,0,0
05023,"Walsh, Town of",1986,2,Water,141395,103739,0,0,0,0,37656,134180,54847,34333,0,0,45000,0,0,0,0,0,0
05023,"Walsh, Town of",1986,3,Sewer,14980,14762,0,0,0,0,218,4295,4295,0,0,0,0,0,0,0,0,0,0
05023,"Walsh, Town of",1987,2,Water,105397,102157,200,0,0,0,3040,59759,49259,0,0,0,10500,0,0,0,0,0,0
05023,"Walsh, Town of",1987,3,Sewer,14958,14223,400,0,0,0,335,8234,8234,0,0,0,0,0,0,0,0,0,0
05023,"Walsh, Town of",1988,2,Water,123838,107856,200,10000,0,0,5782,74874,67669,6083,467,655,0,0,0,9533,0,0,5698
05023,"Walsh, Town of",1988,3,Sewer,15689,14692,200,0,0,0,797,7716,7716,0,0,0,0,0,0,0,0,0,2018
05023,"Walsh, Town of",1989,2,Water,120959,112897,0,0,0,0,8062,86084,59357,5772,486,469,20000,0,0,9047,0,0,5965
05023,"Walsh, Town of",1989,3,Sewer,16048,15099,0,0,0,0,949,7832,7832,0,0,0,0,0,0,0,0,0,2018
05023,"Walsh, Town of",1990,2,Water,133300,120202,400,0,0,0,12698,92916,54581,17380,511,444,20000,0,0,8536,0,0,7273
05023,"Walsh, Town of",1990,3,Sewer,16083,15883,200,0,0,0,0,10026,10026,0,0,0,0,0,0,0,0,0,2018
05023,"Walsh, Town of",1991,2,Water,140241,126379,200,0,0,0,13662,137150,78086,28110,536,418,30000,0,0,8000,0,0,8617
05023,"Walsh, Town of",1991,3,Sewer,18096,17696,400,0,0,0,0,4210,4210,0,0,0,0,0,0,0,0,0,2018
05023,"Walsh, Town of",1992,2,Water,146752,125281,200,0,0,0,21271,152947,79784,52209,563,391,20000,0,0,7437,0,0,9139
05023,"Walsh, Town of",1992,3,Sewer,17306,17106,200,0,0,0,0,3445,3445,0,0,0,0,0,0,0,0,0,2018
05023,"Walsh, Town of",1993,2,Water,113132,126183,655,0,0,0,-13706,138625,71376,6296,591,362,60000,0,0,6845,0,0,10291
05023,"Walsh, Town of",1993,3,Sewer,17043,17043,0,0,0,0,0,9185,9185,0,0,0,0,0,0,0,0,0,2018
05023,"Walsh, Town of",1994,2,Water,148224,133055,400,0,0,0,14769,133214,55261,0,621,332,77000,0,0,6225,0,0,10183
05023,"Walsh, Town of",1994,3,Sewer,17703,17703,0,0,0,0,0,9249,9249,0,0,0,0,0,0,0,0,0,2018
05023,"Walsh, Town of",1995,2,Water,140708,128938,0,0,0,0,11770,200098,81303,7843,652,300,110000,0,0,5573,0,0,7486
05023,"Walsh, Town of",1995,3,Sewer,17208,17208,0,0,0,0,0,1277,1277,0,0,0,0,0,0,0,0,0,2018
05023,"Walsh, Town of",1996,2,Water,151872,133372,0,0,0,0,18500,145212,70250,18011,684,267,56000,0,0,4889,0,0,7055
05023,"Walsh, Town of",1996,3,Sewer,17861,17861,0,0,0,0,0,6057,6057,0,0,0,0,0,0,0,0,0,2143
05023,"Walsh, Town of",1997,1,Water and Sewer,161703,145317,800,0,0,0,15586,174282,105752,7579,719,232,60000,0,0,4170,311185,33756,18273
05023,"Walsh, Town of",1998,1,Water and Sewer,169882,153722,0,0,0,0,16160,174390,83526,4913,755,196,85000,0,0,3416,296514,27520,8631
05023,"Walsh, Town of",1999,1,Water and Sewer,164910,150607,608,0,0,0,13695,192164,101362,24851,793,158,65000,0,0,2623,268560,30987,8001
05023,"Walsh, Town of",2000,1,Water and Sewer,173239,161559,0,0,0,0,11680,180418,101705,2750,862,101,75000,0,0,1761,249131,33214,8023
05023,"Walsh, Town of",2001,1,Water and Sewer,186896,157661,0,15000,0,0,14235,182987,96524,5500,842,121,80000,0,0,888,263107,29768,20180
05023,"Walsh, Town of",2002,1,Water and Sewer,223298,185251,0,30000,0,0,8047,199621,148404,10611,7529,0,33077,0,0,23079,291656,60755,9534
05023,"Walsh, Town of",2003,1,Water and Sewer,696953,206590,0,483860,0,6503,0,1728996,175240,1541180,5324,7252,0,0,950000,870449,1376500,427130,21090
05023,"Walsh, Town of",2004,1,Water and Sewer,1054709,252295,0,795140,0,3734,3540,1884766,185776,787647,866454,44889,0,0,938586,0,195531,21314,27166
05023,"Walsh, Town of",2005,1,Water and Sewer,274947,242388,0,0,20000,3083,9476,268472,208775,0,14243,45454,0,0,930256,0,201283,43596,65916
05023,"Walsh, Town of",2006,1,Water and Sewer,300757,278682,0,0,11410,4895,5770,263244,204663,0,15920,42661,0,0,920567,0,253802,45726,65186
05023,"Walsh, Town of",2007,1,Water and Sewer,298976,262610,0,0,15500,5369,15497,311892,227632,31022,9664,43574,0,0,910903,0,235756,54196,65186
05023,"Walsh, Town of",2008,1,Water and Sewer,286115,252180,0,0,20000,5643,8292,262143,208864,0,10171,43108,0,0,900801,0,275892,53842,56482
05023,"Walsh, Town of",2009,1,Water and Sewer,270757,246415,0,0,20000,4202,140,256359,201582,0,12158,42619,0,0,888643,0,291742,88572,65346
07042,"Ward, Town of",1975,2,Water,1251,1251,0,0,0,0,0,1648,1648,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1976,2,Water,1371,1371,0,0,0,0,0,2323,1646,677,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1977,2,Water,1538,1538,0,0,0,0,0,666,495,171,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1980,2,Water,1593,806,0,0,787,0,0,1593,1593,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1981,2,Water,3427,3427,0,0,0,0,0,2322,2322,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1982,2,Water,6082,4965,0,0,1117,0,0,7188,7188,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1983,2,Water,10682,3956,600,0,6126,0,0,8510,8510,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1984,2,Water,6779,2779,0,0,4000,0,0,8366,8366,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1985,2,Water,5329,4329,0,0,1000,0,0,5624,5624,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1986,2,Water,7377,6377,0,0,1000,0,0,1083,1083,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1987,2,Water,9876,6522,0,0,3000,0,354,3213,3213,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1988,2,Water,7567,5450,300,0,0,0,1817,16051,15814,0,0,0,237,0,0,0,0,0,0
07042,"Ward, Town of",1989,2,Water,6942,6342,600,0,0,0,0,5675,5675,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1990,2,Water,9156,7911,600,0,0,0,645,4367,4367,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1991,2,Water,7608,7250,0,0,0,0,358,5308,5308,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1992,2,Water,12098,6881,600,0,0,0,4617,16056,12098,3958,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1993,2,Water,10685,9485,1200,0,0,0,0,13536,6470,7066,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1994,2,Water,9457,9397,0,0,0,0,60,11542,11542,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1995,2,Water,10407,9702,600,0,0,0,105,5554,5554,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1996,2,Water,11800,8500,1200,0,0,0,2100,12004,12004,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1997,2,Water,13993,13507,0,0,0,0,486,4773,4773,0,0,0,0,0,0,0,0,0,0
07042,"Ward, Town of",1998,2,Water,12079,11682,0,0,0,0,397,7618,7618,0,0,0,0,0,0,0,24427,0,0
07042,"Ward, Town of",1999,2,Water,12950,12500,0,0,0,0,450,2800,2800,0,0,0,0,0,0,0,34577,0,0
07042,"Ward, Town of",2000,2,Water,13313,12898,0,0,0,0,415,8064,8064,0,0,0,0,0,0,0,39421,0,0
07042,"Ward, Town of",2001,2,Water,13506,13070,0,0,0,0,436,25060,25060,0,0,0,0,0,0,0,27867,0,0
07042,"Ward, Town of",2002,2,Water,16291,15411,0,0,0,0,880,13396,13396,0,0,0,0,0,0,0,41689,0,0
07042,"Ward, Town of",2003,2,Water,16006,14706,1300,0,0,0,0,8738,8738,0,0,0,0,0,0,0,49008,0,0
07042,"Ward, Town of",2004,2,Water,16583,15153,1400,0,0,0,30,9620,9620,0,0,0,0,0,0,0,55970,0,0
07042,"Ward, Town of",2005,2,Water,14810,14756,0,0,0,0,54,11023,9740,0,0,0,1283,0,0,0,56177,0,0
07042,"Ward, Town of",2006,2,Water,15901,15134,600,0,0,167,0,26103,8989,14687,0,0,2427,0,0,0,46824,0,0
07042,"Ward, Town of",2007,2,Water,16046,15658,200,0,0,188,0,27399,20231,4803,0,0,2365,0,0,0,31354,0,0
07042,"Ward, Town of",2008,2,Water,15970,15700,200,0,0,70,0,34655,27301,5000,0,0,2354,0,0,0,12699,0,0
07042,"Ward, Town of",2009,2,Water,18468,18468,0,0,0,0,0,22972,22572,0,0,0,400,0,0,0,33004,0,0
35047,"Wellington, Town of",1975,2,Water,25900,24900,1000,0,0,0,0,23700,13200,0,0,0,10500,0,0,0,0,0,0
35047,"Wellington, Town of",1975,3,Sewer,21600,17200,900,2200,0,0,1300,25200,14300,6400,3000,1500,0,0,0,31000,0,0,0
35047,"Wellington, Town of",1976,2,Water,24600,24100,500,0,0,0,0,18500,14600,1000,0,0,2900,0,0,0,0,0,0
35047,"Wellington, Town of",1976,3,Sewer,20500,17700,300,1100,0,0,1400,21800,11300,0,3000,1400,6100,0,0,28000,0,0,0
35047,"Wellington, Town of",1977,2,Water,46100,25700,15600,0,0,0,4800,18100,15400,800,0,0,1900,0,0,0,0,0,0
35047,"Wellington, Town of",1977,3,Sewer,29900,17200,8400,2300,0,0,2000,17800,10600,0,3000,1200,3000,0,0,25000,0,0,0
35047,"Wellington, Town of",1978,2,Water,39400,26000,6600,0,0,0,6800,41100,11600,0,0,0,29500,0,0,0,0,0,0
35047,"Wellington, Town of",1978,3,Sewer,27100,17000,7200,0,0,0,2900,29200,5400,0,4000,1300,18500,0,0,21000,0,0,0
35047,"Wellington, Town of",1979,2,Water,284000,28200,253900,0,0,0,1900,279100,15300,188400,0,0,75400,0,0,0,0,0,0
35047,"Wellington, Town of",1979,3,Sewer,58000,18100,36700,0,0,0,3100,67700,5000,6800,2000,900,53000,0,0,19000,0,0,0
35047,"Wellington, Town of",1980,2,Water,149200,47700,70500,0,27800,0,3200,85200,50700,33800,0,700,0,0,0,10158,0,0,0
35047,"Wellington, Town of",1980,3,Sewer,56000,25300,27300,0,0,0,3400,36000,30200,1100,4000,700,0,0,0,15000,0,0,0
35047,"Wellington, Town of",1981,2,Water,79900,50400,26300,0,0,0,3200,77900,55800,14300,7000,800,0,0,0,10918,0,0,0
35047,"Wellington, Town of",1981,3,Sewer,66600,40600,14800,7500,0,0,3600,40600,34000,0,6000,600,0,0,0,9000,0,0,0
35047,"Wellington, Town of",1982,2,Water,81300,64700,8900,0,0,0,7700,73600,69900,400,3200,100,0,725000,0,7750,0,0,0
35047,"Wellington, Town of",1982,3,Sewer,50300,44400,1800,0,0,0,4100,53700,47400,1900,4000,400,0,0,0,5000,0,0,0
35047,"Wellington, Town of",1983,2,Water,171328,105996,3958,0,0,0,61374,1178356,72535,1048358,0,57463,0,725000,0,398292,0,0,0
35047,"Wellington, Town of",1983,3,Sewer,56583,50134,2320,0,0,0,4129,61661,52662,3830,5000,169,0,0,0,0,0,0,0
35047,"Wellington, Town of",1984,2,Water,639400,126000,9500,480000,0,0,23900,1410800,83500,1243000,38500,45800,0,715000,0,1111500,0,0,0
35047,"Wellington, Town of",1984,3,Sewer,60400,52100,3000,0,0,0,5300,49600,47000,2600,0,0,0,0,0,0,0,0,0
35047,"Wellington, Town of",1985,2,Water,208578,179878,12938,0,9235,0,6527,251902,96206,35693,42500,77503,0,701000,0,1083000,0,0,0
35047,"Wellington, Town of",1985,3,Sewer,55400,50033,600,0,0,0,4767,53107,38721,14386,0,0,0,0,0,0,0,0,0
35047,"Wellington, Town of",1986,2,Water,237499,216294,8400,0,0,0,12805,224716,94218,10848,43500,76150,0,686000,0,1054500,0,0,0
35047,"Wellington, Town of",1986,3,Sewer,62786,51423,7200,0,0,0,4163,34037,34037,0,0,0,0,0,0,0,0,0,0
35047,"Wellington, Town of",1987,2,Water,264868,244567,3000,2301,0,0,15000,223786,103243,2268,43500,74775,0,671000,0,1026000,0,0,0
35047,"Wellington, Town of",1987,3,Sewer,66507,51856,3000,0,0,0,11651,49804,49804,0,0,0,0,0,0,0,0,0,0
35047,"Wellington, Town of",1988,2,Water,311696,183983,2465,0,112957,0,12291,253707,123815,12953,43500,73439,0,656000,0,997500,0,0,72054
35047,"Wellington, Town of",1988,3,Sewer,85151,68125,300,0,0,0,16726,80219,75720,4499,0,0,0,0,0,0,0,0,5145
35047,"Wellington, Town of",1989,2,Water,303665,177644,1200,0,112168,0,12653,308061,112039,79669,43500,72853,0,641000,0,999015,0,0,73159
35047,"Wellington, Town of",1989,3,Sewer,81386,74023,1200,0,0,0,6163,123583,59009,64324,0,250,0,0,0,14985,0,0,5155
35047,"Wellington, Town of",1990,2,Water,308058,179013,6000,0,119268,0,3777,251110,115178,16437,46885,72610,0,625000,0,968130,0,0,75878
35047,"Wellington, Town of",1990,3,Sewer,107777,94995,3600,5211,0,0,3971,371592,70544,299126,1193,729,0,0,0,264551,0,0,7204
35047,"Wellington, Town of",1991,2,Water,325240,189411,1200,0,119119,0,15510,327356,123391,84922,47005,72038,0,609000,0,937125,0,0,80979
35047,"Wellington, Town of",1991,3,Sewer,105230,102662,1200,0,0,0,1368,203735,75251,100810,21720,5954,0,0,0,367072,0,0,16095
35047,"Wellington, Town of",1992,2,Water,297599,204098,6000,0,79343,0,8158,269418,122592,27444,57129,62253,0,583000,0,905996,0,0,85577
35047,"Wellington, Town of",1992,3,Sewer,112393,105294,6000,0,0,0,1099,139397,89212,3590,18025,5570,23000,0,0,349047,0,0,19627
35047,"Wellington, Town of",1993,2,Water,340441,243283,39600,0,50867,0,6691,332796,154392,55892,62276,60236,0,552000,0,874720,0,0,90764
35047,"Wellington, Town of",1993,3,Sewer,144274,103474,40800,0,0,0,0,123463,99235,900,18315,5013,0,0,0,330732,0,0,19672
35047,"Wellington, Town of",1994,2,Water,467280,271045,57400,0,127926,0,10909,367817,219317,24970,64991,58539,0,520000,0,848394,0,0,95942
35047,"Wellington, Town of",1994,3,Sewer,164796,110844,51600,0,0,0,2352,93349,66497,3260,18644,4948,0,0,0,312088,0,0,19375
35047,"Wellington, Town of",1995,2,Water,494301,254573,85400,0,130332,0,23996,425365,234145,5785,129481,55954,0,438000,0,800913,0,0,98809
35047,"Wellington, Town of",1995,3,Sewer,166834,123763,33600,0,0,0,9471,107060,73863,3254,25852,4091,0,0,0,286236,0,0,19701
35047,"Wellington, Town of",1996,2,Water,553478,281531,151200,0,92348,0,28399,286409,167319,29362,38434,51294,0,431000,0,773813,0,0,99964
35047,"Wellington, Town of",1996,3,Sewer,219683,127717,79200,0,0,0,12766,161090,90776,48060,18158,4096,0,0,0,268544,0,0,22614
35047,"Wellington, Town of",1997,2,Water,580236,317584,128200,0,93084,0,41368,347943,171259,87243,30355,59086,0,423000,0,920540,1022039,38791,103773
35047,"Wellington, Town of",1997,3,Sewer,230129,125506,91200,0,0,0,13423,203082,93181,86271,19881,3749,0,0,0,250597,244696,18856,27404
35047,"Wellington, Town of",1998,2,Water,692334,342927,245200,0,77044,0,27163,382246,196356,99166,28776,57948,0,415000,0,899764,1354699,58088,109815
35047,"Wellington, Town of",1998,3,Sewer,526401,164352,280950,58475,4000,0,18624,288829,79840,187316,18206,3467,0,0,0,232391,483820,20668,32256
35047,"Wellington, Town of",1999,2,Water,902893,358100,412600,0,90214,0,41979,577431,220301,269968,30606,56556,0,406000,0,878158,1689993,69691,117129
35047,"Wellington, Town of",1999,3,Sewer,639061,178972,445250,0,0,0,14839,232155,116477,94006,18467,3205,0,0,0,213924,900014,30222,37525
35047,"Wellington, Town of",2000,2,Water,855799,454995,207050,0,89894,0,103860,1235607,354140,794700,31471,55296,0,397000,0,855687,1430376,195155,126556
35047,"Wellington, Town of",2000,3,Sewer,481210,204736,213700,0,0,0,62774,198247,122579,53997,18733,2938,0,0,0,195191,1185245,32759,34709
35047,"Wellington, Town of",2001,2,Water,1790306,503539,1151374,0,87277,0,48116,2756750,404079,2275379,23369,53923,0,397000,0,1832318,1676251,432133,152504
35047,"Wellington, Town of",2001,3,Sewer,1564679,223935,1295009,0,0,0,45735,1171895,152384,997840,19002,2669,0,0,0,176189,1690531,145535,42114
35047,"Wellington, Town of",2002,2,Water,930580,516591,318430,0,86380,0,9179,1669483,443618,1099141,65654,61070,0,377000,0,1826418,889477,363355,185243
35047,"Wellington, Town of",2002,3,Sewer,614208,253624,337586,0,0,0,22998,3113442,183094,2713465,209743,7140,0,0,0,4921688,5019447,1052179,48818
35047,"Wellington, Town of",2003,2,Water,1384073,516737,775274,0,87161,4901,0,1302387,422737,704441,83724,91485,0,366000,0,1753694,816759,206658,213262
35047,"Wellington, Town of",2003,3,Sewer,1345831,286465,1047203,0,0,0,12163,4500970,219895,4050210,226709,4156,0,0,0,4694979,1432175,622587,133062
35047,"Wellington, Town of",2004,2,Water,2610356,603367,1901813,0,86893,13428,4855,1682258,575047,932618,87213,87380,0,355000,0,1677482,1939672,391156,245684
35047,"Wellington, Town of",2004,3,Sewer,1567829,355174,1200950,0,0,10837,868,717498,294297,31573,229260,162368,0,0,0,4465718,1982369,297733,218583
35047,"Wellington, Town of",2005,2,Water,3002008,696449,2156842,0,87378,60581,758,1361136,703922,494359,78854,84001,0,343000,0,1610628,3679509,504665,280031
35047,"Wellington, Town of",2005,3,Sewer,1765847,430660,1285500,0,0,49687,0,912212,373883,178742,197357,162230,0,0,0,4268361,2812028,279600,235266
35047,"Wellington, Town of",2006,2,Water,2676644,872542,1606784,0,86743,110283,292,1476883,790584,526419,79048,80832,0,331000,0,1543580,4683750,346368,312861
35047,"Wellington, Town of",2006,3,Sewer,1382989,467787,818110,0,0,90015,7077,873565,363073,159527,195001,155964,0,0,0,4073360,3313082,277080,238499
35047,"Wellington, Town of",2007,2,Water,1594353,913792,470346,0,87019,121961,1235,1110939,824772,125995,82745,77427,0,318000,0,1473835,5149775,197310,338825
35047,"Wellington, Town of",2007,3,Sewer,643276,497879,40020,0,0,99258,6119,901546,397384,153897,200418,149847,0,0,0,3872942,3048323,284675,249592
35047,"Wellington, Town of",2008,2,Water,1287483,884377,296027,0,87109,17832,2138,2757968,843433,1754983,85551,74001,0,305000,0,1401284,3793381,315341,379388
35047,"Wellington, Town of",2008,3,Sewer,531894,515829,5200,0,0,10467,398,1268052,438408,480783,205835,143026,0,0,0,3667107,2307016,293845,266450
35047,"Wellington, Town of",2008,18,Stormwater,27530,27530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27530,0,0
35047,"Wellington, Town of",2009,2,Water,1151777,938562,114830,0,86441,11944,0,1022177,677564,182942,89469,72202,0,291000,0,1325815,3819645,274579,415954
35047,"Wellington, Town of",2009,3,Sewer,560273,542382,10400,0,0,5760,1731,827971,450462,32886,211250,133373,0,0,0,3455856,2024364,379691,272021
35047,"Wellington, Town of",2009,18,Stormwater,668262,300135,0,0,368127,0,0,600925,600925,0,0,0,0,0,0,0,99886,5019,283
64153,"Westminster, City of",1975,1,Water and Sewer,2528700,1685800,489900,0,0,0,353000,2970900,1153100,146100,465000,972200,234500,6960000,0,10825000,0,0,0
64153,"Westminster, City of",1976,1,Water and Sewer,5627300,2023900,2999300,0,0,0,604100,6143100,1466800,2795800,460000,1220500,200000,6713000,0,10575000,0,0,0
64153,"Westminster, City of",1977,1,Water and Sewer,7600700,2694500,4439600,0,0,0,466600,8175200,1946100,4373700,455000,1190400,210000,6498000,0,10530000,0,0,0
64153,"Westminster, City of",1978,1,Water and Sewer,14052700,3317400,7983700,1957900,0,0,793700,11188000,2036800,7833100,80000,1013100,225000,6190000,0,9610000,0,0,0
64153,"Westminster, City of",1979,1,Water and Sewer,13341500,3811600,6785500,1552600,0,0,1191700,10706600,2115800,7027400,380000,947200,236200,5545000,0,9875000,0,0,0
64153,"Westminster, City of",1980,1,Water and Sewer,12175300,4643600,5836600,0,0,0,1695100,12123700,3370800,6776500,735000,914100,327300,5545000,0,9140000,0,0,0
64153,"Westminster, City of",1981,1,Water and Sewer,12806200,5320600,5391100,589700,0,0,1504800,16205000,3836800,9917800,850000,928300,672100,8650000,0,8250097,0,0,0
64153,"Westminster, City of",1982,1,Water and Sewer,18015000,4972700,6960700,4740100,0,0,1341500,25908200,4282800,19083300,949100,833700,759300,4715000,0,12449050,0,0,0
64153,"Westminster, City of",1983,1,Water and Sewer,18767200,6215700,11683000,0,0,0,868500,17621300,5000000,9844200,973500,1187000,616600,4230000,0,12709782,0,0,0
64153,"Westminster, City of",1984,1,Water and Sewer,23383000,7860900,14287400,249500,0,0,985100,22446700,6302800,12272000,1719600,1384000,768300,3800000,0,13992244,0,0,0
64153,"Westminster, City of",1985,1,Water and Sewer,23467000,9440000,12069000,0,0,0,1958000,23344000,7529000,10867000,2767000,1413000,768000,3015000,0,14881000,0,0,0
64153,"Westminster, City of",1986,1,Water and Sewer,23615000,9908000,12151000,0,0,0,1556000,26349000,8232000,13344000,2207000,1480000,1086000,2705000,0,13639000,0,0,0
64153,"Westminster, City of",1987,1,Water and Sewer,21458000,11139000,8559000,0,0,0,1760000,24523000,9108000,11759000,1144000,1355000,1157000,2323000,0,12946000,0,0,0
64153,"Westminster, City of",1988,1,Water and Sewer,17665000,12680000,3669000,0,0,0,1316000,24304000,8800000,10907000,1978000,1267000,1352000,1919000,0,11722000,0,0,2860000
64153,"Westminster, City of",1989,1,Water and Sewer,16401000,13449000,2481000,0,0,0,471000,17923000,9186000,4568000,2212000,1204000,753000,1489000,0,11873000,0,0,2942000
64153,"Westminster, City of",1990,1,Water and Sewer,23181000,13421000,9454000,0,0,0,306000,25456000,10003000,10396000,2533000,1140000,1384000,1034000,0,13272000,0,0,2868000
64153,"Westminster, City of",1991,1,Water and Sewer,17314000,14008000,2596000,137000,0,0,573000,20084000,10285000,1928000,5396000,1093000,1382000,4121000,0,8454000,0,0,3051000
64153,"Westminster, City of",1992,1,Water and Sewer,22379000,16033000,3485000,913000,0,0,1948000,19280000,10822000,3474000,2570000,978000,1436000,7744000,0,6563000,0,0,3245000
64153,"Westminster, City of",1993,1,Water and Sewer,25394000,17591000,6227000,872000,0,0,704000,20519000,11457000,3674000,3314000,959000,1115000,7650000,0,3521000,0,0,3367000
64153,"Westminster, City of",1994,1,Water and Sewer,34508000,19260000,12807000,811000,0,0,1630000,30381000,11972000,14331000,1974000,964000,1140000,6695000,20000000,2510000,0,0,3556000
64153,"Westminster, City of",1994,9,Internal Service,3184000,3035000,0,0,0,0,149000,3320000,3320000,0,0,0,0,0,0,0,0,0,0
64153,"Westminster, City of",1995,1,Water and Sewer,44621000,19552000,12056000,9939000,0,0,3074000,52241000,13255000,35562000,2077000,1347000,0,5685000,20000000,1443000,0,0,3937000
64153,"Westminster, City of",1995,9,Internal Service,3449000,3203000,0,0,0,0,246000,2224000,2224000,0,0,0,0,0,0,0,0,0,0
64153,"Westminster, City of",1996,1,Water and Sewer,47465000,22679000,11469000,11531000,0,0,1786000,45485000,16560000,24606000,2283000,1632000,404000,4615000,20000000,231000,0,0,4091000
64153,"Westminster, City of",1996,9,Internal Service,3582000,3278000,0,0,0,0,304000,2392000,2392000,0,0,0,0,0,0,0,0,0,0
64153,"Westminster, City of",1997,1,Water and Sewer,35566000,23320000,10067000,233000,0,0,1946000,30496000,16683000,10997000,1289000,1527000,0,3485000,20000000,13319000,55948000,4219000,4651000
64153,"Westminster, City of",1997,9,Internal Service,3258000,2894000,0,0,0,0,364000,2077000,2077000,0,0,0,0,0,0,0,6944000,583000,0
64153,"Westminster, City of",1998,1,Water and Sewer,38705000,26256000,10093000,209000,0,0,2147000,34416000,17814000,13975000,827000,1800000,0,3335000,19295000,17346000,68636000,10966000,5021000
64153,"Westminster, City of",1998,9,Internal Service,3518000,3122000,0,0,0,0,396000,3724000,2724000,0,0,0,1000000,0,0,0,6874000,719000,0
64153,"Westminster, City of",1999,1,Water and Sewer,35901000,26935000,7160000,4000,0,0,1802000,41688000,17971000,19756000,1603000,2358000,0,3175000,18555000,16633000,63067000,8376000,5294000
64153,"Westminster, City of",1999,9,Internal Service,3555000,3324000,0,0,0,0,231000,4312000,3312000,0,0,0,1000000,0,0,0,6381000,983000,0
64153,"Westminster, City of",2000,1,Water and Sewer,39479000,28978000,6113000,4000,4384000,0,0,40534000,20252000,16927000,1958000,1397000,0,3005000,17780000,30564000,72951000,6810000,5510000
64153,"Westminster, City of",2000,9,Internal Service,4088000,3582000,0,0,0,0,506000,3209000,3209000,0,0,0,0,0,0,0,6987000,710000,0
