LG_ID,NAME,LGTYPE_ID,AUDIT_YEAR,REV_TOTAL,REV_TOTAL_TAX,REV_PROPERTY_TAX,REV_SO_TAX,REV_SALES_USE_TAX,REV_OCCUPATION_TAX,REV_FRANCHISE_TAX,REV_OTHER_TAX,REV_LODGING_TAX,REV_REAL_ESTATE_TRANSFER_TAX,REV_UNCLASS_TAX,REV_LICENSES,REV_CHARGES,REV_FINES,REV_TRANSFER_IN,REV_INTGOVT,REV_HUT,REV_CIGARETTE_TAX,REV_MOTOR_VEH_FEE,REV_CTF,REV_SOCIAL_SERVICE,ALL_OTHER_INTGOVT,REV_MISC,REV_INTEREST,EXP_TOTAL,EXP_TOTAL_OPERATING,EXP_GEN_GOVT,EXP_JUDICIAL,EXP_TOTAL_PUBLIC_SAFETY,EXP_POLICE,EXP_FIRE,EXP_OTHER_PUBLIC_SAFETY,EXP_TOTAL_PUBLIC_WORKS,EXP_STREET,EXP_TRASH,EXP_OTHER_PUBLIC_WORKS,EXP_HEALTH,EXP_RECREATION,EXP_SOCIAL_SERVICE,EXP_MISC,EXP_TRANSFER_OUT,EXP_CAPITAL_OUTLAY,EXP_DEBT_SERVICE_GEN,EXP_PRINCIPAL_GEN,EXP_INTEREST_GEN,GO_DEBT_GEN,REVENUE_DEBT_GEN,OTHER_DEBT_GEN,ASSETS,LIABILITIES,POPULATION,RETAIL_SALES,ST_SALES_TAX_PAID,SALES_TAX_RATE
36006,Las Animas County,1,2007,20385830,7663016,6112495,1537993,12528,0,0,0,0,0,0,6659,1000477,3125,0,10842138,2674854,6249,47402,59727,3822419,4231487,870415,235129,18968384,14712594,3516682,244818,2237512,1868342,0,369170,3785604,3785604,0,0,287050,157022,4300731,183175,696379,3559411,0,0,0,0,0,179921,9940747,1224989,16568,377793299,4514123,0
36006,Las Animas County,1,2008,18920752,6884827,5785351,1098867,609,0,0,0,0,0,0,11891,890664,1728,0,10276675,2622428,7391,55181,60240,4720439,2810996,854967,231956,17374041,15169915,3766783,269298,2202153,1980157,0,221996,3100993,3100993,0,0,324386,176372,5142612,187318,622189,1517115,64822,57643,7179,0,0,122278,11327558,956892,16475,384543371,4232608,0
36006,Las Animas County,1,2009,21103717,7146820,6304600,840512,1708,0,0,0,0,0,0,7850,694702,2023,0,12368262,2596556,5870,159680,55987,5365832,4184337,884060,209128,20023099,15965827,3785799,282763,2390701,2074473,0,316228,2984315,2984315,0,0,301708,176219,5877807,166515,403359,3589091,64822,59943,4879,0,0,62335,12549767,1134470,15477,292517291,3751109,0
37008,Lincoln County,1,1975,1168400,464100,411700,49600,0,0,0,2800,0,0,0,0,33200,0,0,622200,339400,800,9700,0,125500,146800,48900,32600,1286600,1125900,206500,17300,101500,40800,0,60700,560400,560400,0,0,18600,43700,176400,1500,95800,64900,0,0,0,0,0,0,0,0,4982,31019,505949,0
37008,Lincoln County,1,1976,1338700,555400,497900,54400,0,0,0,3100,0,0,0,0,36200,0,0,700200,363400,1000,9900,0,162100,163800,46900,32356,1328800,1048000,259900,21100,62900,52200,0,10700,419700,419700,0,0,20400,52500,210000,1500,95200,185600,0,0,0,0,0,0,0,0,4901,37646,585013,0
37008,Lincoln County,1,1977,1377800,573400,512800,57500,0,0,0,3100,0,0,0,0,37400,0,0,726100,416500,0,10100,0,155100,144400,40900,24315,1427100,1035800,222000,26000,62900,55400,0,7500,400900,400900,0,0,30300,97500,194400,1800,103800,287500,0,0,0,0,0,0,0,0,4740,41224,658168,0
37008,Lincoln County,1,1978,1590000,712000,612200,96900,0,0,0,2900,0,0,0,0,41600,0,0,798200,468500,0,14800,0,175700,139200,38200,24300,1559800,1140700,230700,28400,67500,64400,0,3100,442800,442800,0,0,39300,110600,219600,1800,128400,290700,0,0,0,0,0,0,0,0,4583,45520,765790,0
37008,Lincoln County,1,1979,1659600,751800,665500,83200,0,0,0,3100,0,0,0,0,43600,0,0,812000,486300,0,10200,0,162000,153500,52200,24391,1587500,1240300,231300,36500,82700,76100,0,6600,524900,524900,0,0,37500,119600,206000,1800,126800,220400,0,0,0,0,0,0,0,0,4560,59964,963193,0
37008,Lincoln County,1,1980,1953900,832000,726400,99900,0,0,0,5700,0,0,0,0,47100,0,0,1028200,659600,0,13300,0,197600,157700,46600,33633,1991800,1585900,271500,37900,82900,82300,0,600,780500,780500,0,0,35800,114400,260800,2100,138700,267200,0,0,0,0,0,0,0,0,4663,71141,888777,0
37008,Lincoln County,1,1981,2250200,1124000,996500,116500,0,0,0,11000,0,0,0,0,64600,0,0,963500,536600,0,13500,0,272000,141400,98100,81479,1970900,1749800,290300,56200,90100,89500,0,600,796300,796300,0,0,44000,128400,342300,2200,167900,53200,0,0,0,0,0,0,0,0,4508,83214,962455,0
37008,Lincoln County,1,1982,2403100,1227700,1088500,133100,0,0,0,6100,0,0,0,0,65700,0,0,984500,535900,0,13200,0,315200,120200,125200,96652,2110900,1893200,340400,42100,118600,118000,0,600,833600,833600,0,0,55400,124300,376500,2300,172400,45300,0,0,0,0,0,0,0,0,4495,83050,960198,0
37008,Lincoln County,1,1983,2626500,1301400,1158300,126400,0,0,0,16700,0,0,0,0,89600,0,0,1089800,597200,2000,16600,0,334500,139500,145700,116879,2364700,2093500,375400,46300,137800,136600,0,1200,917700,917700,0,0,45700,127200,441200,2200,179200,92000,0,0,0,0,0,0,0,0,4558,82720,973769,0
37008,Lincoln County,1,1984,3480000,1431000,1270800,138900,0,0,0,21300,0,0,0,0,97900,0,0,1741300,768100,2000,12300,8400,355900,594600,209800,162794,3217500,2288900,439400,49800,144600,143700,0,900,1007000,1007000,0,0,54700,129100,461800,2500,206300,722300,0,0,0,0,0,26400,0,0,4465,97156,993008,0
37008,Lincoln County,1,1985,3259071,1502744,1367164,129875,0,0,0,5705,0,0,0,0,118204,0,0,1423781,685174,1539,16793,6394,460244,253637,214342,176236,3114950,2636445,507644,54461,180143,179093,0,1050,1131686,1131686,0,0,59720,110187,554720,37884,200766,277739,0,0,0,0,0,15726,2883592,262515,4588,89499,865081,0
37008,Lincoln County,1,1986,3353380,1574194,1417590,139480,0,0,0,17124,0,0,0,0,137688,0,0,1459741,817509,1619,14415,5971,504101,116126,181757,156098,3220261,2804455,541091,58153,207450,202165,0,5285,1164146,1164146,0,0,67439,109104,611791,45281,221412,194394,0,0,0,0,0,22726,3311335,236451,4431,96187,841776,0
37008,Lincoln County,1,1987,3948311,1691632,1545330,126977,0,0,0,19325,0,0,0,0,83359,0,0,1990116,831405,1485,13523,6856,520529,616318,183204,134958,4105064,2953108,590239,61722,224082,220320,0,3762,1237558,1237558,0,0,74610,106974,617652,40271,245841,906115,0,0,0,0,0,20251,3528303,259248,4442,94964,799821,0
37008,Lincoln County,1,1988,3888313,1806223,1632916,143275,0,0,0,30032,0,0,0,0,93546,0,0,1817308,892873,1516,14998,6455,565839,335627,171236,124712,3722674,3052150,588449,69983,267401,260106,0,7295,1213221,1213221,0,0,86256,118054,667283,41503,248382,422142,0,0,0,0,0,15769,3617650,255189,4577,77404,875233,0
37008,Lincoln County,1,1989,3905452,1855948,1667691,171574,0,0,0,16683,0,0,0,0,100278,0,0,1765525,913854,1920,15403,5567,587765,241016,183701,114213,3769177,3202404,610698,71607,322560,317590,0,4970,1265511,1265511,0,0,79637,110979,691989,49423,189813,376960,0,0,0,0,0,6338,3425344,431839,4549,78289,829103,0
37008,Lincoln County,1,1990,5816224,2588301,1839207,170078,559573,0,0,19443,0,0,0,0,164489,0,0,2696654,1107208,2329,14397,6773,617180,948767,366780,294892,4495849,3341521,692568,77467,335850,328028,0,7822,1229317,1229317,0,0,68027,117703,749902,70687,188397,965931,0,0,0,0,0,442,4654426,251789,4529,83548,927047,2
37008,Lincoln County,1,1991,6342426,2710260,1832971,159820,700318,0,0,17151,0,0,0,0,136688,0,0,3190048,1157640,2228,13941,9059,553163,1454017,305430,222044,8513337,3564329,761305,87433,366298,360437,0,5861,1397041,1397041,0,0,70504,126933,667698,87117,165613,4783395,0,0,0,0,4370000,0,7921381,1745216,5189,78979,926854,2
37008,Lincoln County,1,1992,6237012,2869188,1937604,167647,733826,0,0,30111,0,0,0,0,170938,0,0,2918169,1190003,1999,13924,12196,580941,1119106,278717,198786,7939003,4164907,934326,64058,472575,469566,0,3009,1570402,1570402,0,0,107011,152651,776137,87747,249705,3392626,131765,65000,66765,0,4305000,72094,5004501,786560,5707,84920,952069,2
37008,Lincoln County,1,1993,5916988,2863151,1914034,180747,740585,0,0,27785,0,0,0,0,190624,0,0,2617259,1270543,2036,13428,13726,729657,587869,245954,151599,5657331,4239925,924841,63227,460362,453975,0,6387,1538923,1451432,87491,0,113067,137243,915294,86968,233933,760278,423195,120000,303195,0,4185000,43040,5311547,846597,6048,100087,1072423,2
37008,Lincoln County,1,1994,6651207,3107632,2085171,200734,809687,0,0,12040,0,0,0,0,237722,0,0,3031446,1303153,2297,14029,20812,798423,892732,274407,179966,6115502,4529293,1092828,66517,463371,458328,0,5043,1650255,1581620,68635,0,99234,151601,931083,74404,234070,925604,426535,130000,296535,0,4055000,150887,6274799,827261,6145,101721,1048665,2
37008,Lincoln County,1,1995,6554764,3263837,2161544,228113,865304,0,0,8876,0,0,0,0,287021,0,0,2649497,1400124,2152,14039,25141,870250,337791,354409,227708,7260263,4577095,868908,70400,522041,503700,0,18341,1718766,1579599,139167,0,125269,157101,1028681,85929,421830,592331,1669007,1660890,8117,0,2950000,116481,6018610,910915,6255,100762,1077649,2
37008,Lincoln County,1,1996,6695177,3189498,2062487,236543,884422,0,0,6046,0,0,0,0,329496,0,0,2904655,1477816,1931,13752,24098,885010,502048,271528,216783,6526980,4775102,916756,89505,545366,516838,0,28528,1812356,1669714,142642,0,150922,133699,1038619,87879,404526,893011,454341,281527,172814,0,2705000,79954,7195175,1537899,6454,106457,1102244,2
37008,Lincoln County,1,1997,7278918,3342301,2092548,289555,955007,0,0,5191,0,0,0,0,338638,0,0,3220432,1579194,1850,12245,28037,912914,686192,377547,248793,7101539,4707445,911732,95449,598386,547244,0,51142,1672092,1548900,123192,0,175692,140624,1017533,95937,305617,1428230,660247,514595,145652,0,2420000,335488,6129637,913736,6549,112287,1203438,2
37008,Lincoln County,1,1998,7060781,3432096,2087668,275663,1063327,0,0,5438,0,0,0,0,331465,0,0,2947842,1705656,1671,14426,26718,830271,369100,349378,271928,8636325,4820789,1026655,106252,675653,533720,0,141933,1647523,1547912,99611,0,152248,142913,959171,110374,399009,670619,2745908,2531210,214698,0,0,220976,4447058,604377,6631,119211,1339365,2
37008,Lincoln County,1,1999,7224257,3052896,1674551,276554,1094397,0,0,7394,0,0,0,0,362807,0,0,3533325,1824880,1331,14458,24081,992494,676081,275229,179579,6776471,5220461,1179702,102403,575601,530378,0,45223,1798252,1692897,105355,0,140014,190236,1128304,105949,435993,876528,243489,223356,20133,0,0,220403,5305692,921382,6689,112382,1354540,2
37008,Lincoln County,1,2000,7360725,3273184,1813787,302559,1151351,0,0,5487,0,0,0,0,316177,0,0,3382225,1903587,1187,14610,26210,1225352,211279,389139,212780,7460998,5750392,1192994,118094,700384,651983,0,48401,1949187,1822671,126516,0,204858,157501,1336756,90618,455904,949568,305134,274966,30168,0,0,377517,5475680,1216894,6087,116298,1447201,2
37008,Lincoln County,1,2001,7644089,3422915,1848673,328791,1239186,0,0,6265,0,0,0,0,352700,0,0,3531550,1900669,956,19229,25723,1392130,192843,336924,243419,7137844,6000708,1233835,117010,670889,603555,0,67334,1980066,1854058,126008,0,195147,173055,1520026,110680,465107,462430,209599,184974,24625,0,0,192543,6482247,1481281,6117,123138,1655090,2
37008,Lincoln County,1,2002,7876651,3464236,1985082,302367,1171299,0,0,5488,0,0,0,0,312415,0,0,3902605,2004313,548,14470,26052,1507263,349959,197395,125210,7992484,6700173,1431838,117136,730486,681135,0,49351,2112007,1979949,132058,0,238506,175344,1739478,155378,522111,698777,71423,54966,16457,0,0,229843,6466746,1164128,6123,121574905,1475166,2
37008,Lincoln County,1,2003,7876372,3565070,2155248,294692,1115130,0,0,0,0,0,0,0,297955,0,0,3794225,1871031,678,14281,25225,1650671,232339,219122,123763,8523260,7096191,1419744,125037,792793,695449,0,97344,2268039,2123340,144699,0,218466,167461,1868852,235799,425478,717364,284227,266283,17944,0,0,347004,6764568,1168718,6152,117580596,1435455,2
37008,Lincoln County,1,2004,8464249,3861221,2419611,307489,1130346,0,0,3775,0,0,0,0,296789,0,0,4122770,1937732,687,14325,23812,1735438,410776,183469,110450,8267442,6989862,1545575,110834,738141,668005,0,70136,2218632,2089295,129337,0,224666,162180,1888286,101548,660074,418190,199316,185199,14117,0,0,324798,8327019,1002789,6021,128428526,1454381,2
37008,Lincoln County,1,2005,8763067,3946891,2551061,274639,1121191,0,0,0,0,0,0,0,315930,0,0,4249674,1793610,750,14279,32309,1844686,564040,250572,122228,8929358,7544889,1841265,135640,799030,744149,0,54881,2242934,2114217,128717,0,239641,110891,2037102,138386,784407,453494,146568,138130,8438,0,0,23675,8203255,1915661,5905,146300168,1405021,2
37008,Lincoln County,1,2006,9885765,4201320,2612590,375672,1211930,0,0,1128,0,0,0,0,342336,0,0,4952697,2177039,1014,14010,28864,2237189,494581,389412,166467,9334986,7971931,1535163,131710,957738,875468,0,82270,2387331,2248143,139188,0,311694,109075,2401655,137565,584947,776008,2100,916,1184,0,0,22759,8669612,1800685,5770,168439697,1490173,2
37008,Lincoln County,1,2007,10218478,4405630,2726374,380946,1297629,0,0,681,0,0,0,0,554240,0,0,4881805,2005890,887,15222,26195,1901796,931815,376803,248790,9685376,8135662,1628024,125425,1109881,1006347,0,103534,2540648,2406179,134469,0,319383,124347,2140482,147472,580925,964589,4200,3062,1138,0,0,19697,9086328,1484071,5722,191014043,1500587,2
37008,Lincoln County,1,2008,9924455,4450401,2768394,397232,1284313,0,0,462,0,0,0,0,455960,0,0,4612230,1917721,916,14395,25798,2161318,492082,405864,184511,9774101,8390526,1606642,129713,1052865,940885,0,111980,2709093,2578560,130533,0,265184,104336,2372292,150401,678141,703334,2100,1115,985,0,0,18582,9948437,1615513,5608,246879503,1468473,2
37008,Lincoln County,1,2009,10053935,4500238,2851176,362139,1214645,0,0,72278,72278,0,0,0,422208,0,0,4798068,2172342,906,14764,23706,2151622,434728,333421,152999,10057200,8865129,2007400,130272,1050715,942538,2000,106177,2666878,2536926,129952,0,328698,115419,2403266,162481,654475,520496,17100,16171,929,0,0,607077,10732691,1953988,5463,170058937,1401157,2
38008,Logan County,1,1975,2760600,964600,886100,75000,0,0,0,3500,0,0,0,2100,175600,0,0,1434200,598600,30000,0,0,461200,344400,184100,157662,2772100,2362500,376600,35600,149100,145800,0,3300,849200,812100,37100,0,159600,180900,594000,17500,103700,305900,0,0,0,0,0,0,0,0,19243,271079,2339324,0
38008,Logan County,1,1976,3046200,1178100,1088600,88100,0,0,0,1400,0,0,0,2600,166100,0,0,1537400,573900,35100,0,0,498300,430100,162000,135220,3113900,2460600,456900,48800,170600,166400,0,4200,834900,791200,43700,0,154300,162800,621800,10500,253700,399600,0,0,0,0,0,0,0,0,19529,317218,2747911,0
38008,Logan County,1,1977,3148500,1282100,1183500,93100,0,0,0,5500,0,0,0,2100,178800,0,0,1530300,595100,29700,0,0,523400,382100,155200,135861,3153400,2546000,437200,44500,179100,176200,0,2900,884900,819200,65700,0,170000,188600,638000,3700,237600,369800,0,0,0,0,0,0,0,0,19503,256109,2578882,0
38008,Logan County,1,1978,3635000,1550000,1413500,131000,0,0,0,5500,0,0,0,2500,236000,0,0,1659800,666000,20000,0,0,597800,376000,186700,175822,3180400,2679900,463900,47100,206200,184500,0,21700,835900,773600,62300,0,154900,182500,786300,3100,213300,287200,0,0,0,0,0,0,0,0,19359,340742,2806518,0
38008,Logan County,1,1979,3907100,1658300,1523300,134100,0,0,0,900,0,0,0,5200,227900,0,0,1697300,792000,16600,30200,0,600000,258500,318400,290742,3512800,2958500,493900,48500,195100,189700,0,5400,1107500,1047000,60500,0,160100,197400,753000,3000,269700,284600,0,0,0,0,0,0,0,0,19272,379335,3166857,0
38008,Logan County,1,1980,4999200,2068900,1905000,162400,0,0,0,1500,0,0,0,2300,251800,0,0,2259600,1107600,19400,40400,0,784500,307700,416600,398524,4557000,3505500,611300,58300,278400,271700,0,6700,1179900,1114000,65900,0,167700,206000,992500,11400,533700,517800,0,0,0,0,0,0,0,0,19800,378162,3244015,0
38008,Logan County,1,1981,5699500,2450000,2247100,200100,0,0,0,2800,0,0,0,5400,293300,0,0,2414700,929300,21800,41000,0,1102000,320600,536100,516771,5875900,4301000,743800,68900,308100,300700,0,7400,1474100,1396100,78000,0,176400,240500,1281500,7700,1100600,474300,0,0,0,0,0,0,0,0,19780,435278,3575194,0
38008,Logan County,1,1982,5778800,2601600,2413500,185400,0,0,0,2700,0,0,0,6200,307400,0,0,2228100,932800,22300,48600,0,899500,324900,635500,530047,5598200,4076000,822100,70000,328100,318700,0,9400,1313600,1244900,68700,0,181900,282500,1064400,13400,627100,774400,120700,66200,54500,0,0,523900,0,0,19649,207278,3359112,0
38008,Logan County,1,1983,6044500,2671000,2466500,198200,0,0,0,6300,0,0,0,14900,383100,0,0,2479300,1035400,21700,33500,0,923500,465200,496200,445610,5988500,4566000,792000,73100,363300,353500,0,9800,1554500,1486200,68300,0,186200,424800,1166000,6100,814100,523600,84800,84800,0,0,0,406200,0,0,19787,210668,3706005,0
38008,Logan County,1,1984,8007300,3030800,2813700,202800,0,0,0,14300,0,0,0,17500,430400,0,0,4058400,1324800,16000,42300,37800,1015800,1621700,470200,408185,6769700,5429500,968800,73400,459200,449800,0,9400,1989300,1888200,101100,0,194700,489700,1233500,20900,549200,672600,118400,81400,37000,0,0,572800,0,0,19382,225953,3691327,0
38008,Logan County,1,1985,6947258,3241231,3019288,218653,0,0,0,3290,0,0,0,13022,453083,0,0,2765039,1186193,14562,42329,28203,912892,580860,474883,425098,6593103,4992229,963221,78161,562438,547148,0,15290,1523418,1422315,96103,5000,205423,256698,1204007,198863,560289,922171,118414,90840,27574,0,0,449161,3842924,757224,19063,221402,3469758,0
38008,Logan County,1,1986,7146015,3155488,2933654,211666,0,0,0,10168,0,0,0,9395,422497,0,0,3138028,1400111,11024,44621,24948,1089714,567610,420607,326785,7131807,5341282,988400,78278,562589,553954,0,8635,1665009,1567789,97220,0,196808,308815,1344305,197078,520361,1168569,101595,84579,17016,0,0,351590,3805145,955420,18167,203634,3392428,0
38008,Logan County,1,1987,7563114,3005403,2784524,192221,0,0,0,28658,0,0,0,9992,457407,0,0,3693725,1422016,12082,42079,28509,1097202,1091837,396587,306786,7292287,5485794,1057054,42525,547796,541282,0,6514,1734075,1632524,101551,0,198378,337211,1341663,227092,403994,1274985,127514,86758,40756,0,0,406667,4429660,923627,17740,197892,3071959,0
38008,Logan County,1,1988,8146813,2981032,2767746,198784,0,0,0,14502,0,0,0,13938,459438,0,0,4092653,1528445,12357,42374,26338,1108517,1374622,599752,405212,8046070,6303596,1623626,87785,554884,545780,0,9104,1885977,1807068,74909,4000,197284,312326,1402580,239134,286605,1283215,172654,163240,9414,0,0,238354,4625955,755298,17932,201279,3353780,0
38008,Logan County,1,1989,7655641,3010989,2766630,214725,0,0,0,29634,0,0,0,10073,512280,0,0,3512754,1565676,14490,41108,22550,1127831,741099,609545,411070,7588913,6789306,1440053,87281,551495,544360,0,7135,2410191,2287963,122228,0,209440,329808,1444954,316084,292938,408313,98356,98356,0,0,0,194672,4699634,764565,17725,218748,3565768,0
38008,Logan County,1,1990,8651231,3394852,3100384,241916,0,0,0,52552,0,0,0,9166,678547,0,0,3879835,1693695,13888,40279,27589,1315275,789109,688831,437736,8182421,7206799,1360335,93688,595853,585836,0,10017,2716144,2630725,85419,0,222074,405114,1637484,176107,198675,776947,0,0,0,0,0,86180,5443309,995114,17567,227874,3543215,0
38008,Logan County,1,1991,9401433,3554911,3256346,267498,0,0,0,31067,0,0,0,5636,576992,0,0,4191306,1777810,13106,40295,35657,1485606,838832,1072588,456163,9013490,7877859,1596868,120188,609900,597464,0,12436,2779952,2664369,115583,0,229216,549775,1829656,162304,211608,924023,0,0,0,0,0,495144,5784440,979973,17979,236135,3485611,0
38008,Logan County,1,1992,9041599,3680491,3336866,278767,0,0,0,64858,0,0,0,7099,683610,0,0,4108913,1830909,11708,40999,41787,1741129,442381,561486,399707,9230832,7672353,1398772,105744,650111,623105,0,27006,2503090,2381865,121225,0,233242,490612,2113996,176786,186220,1372259,0,0,0,0,0,626907,5722273,932093,18070,248954,3794871,0
38008,Logan County,1,1993,9895758,3726925,3370820,292698,0,0,0,63407,0,0,0,6064,813404,0,0,4908799,1952284,10991,40462,38212,2052959,813891,440566,369752,9165838,7980127,1544741,106737,677972,641957,0,36015,2396387,2181956,214431,0,225908,456322,2360160,211900,207813,857909,119989,100862,19127,0,0,495925,6605812,781317,17399,257088,4036614,0
38008,Logan County,1,1994,10740062,3595898,3200434,334663,0,0,0,60801,0,0,0,7597,685141,300,0,5991862,2005777,10218,41458,48507,2081354,1804548,459264,312054,10873799,8407978,2075437,114367,795051,763577,0,31474,2085158,1852186,232972,0,244655,472771,2407277,213262,122896,2150024,192901,172104,20797,0,0,479294,7537090,1198891,18048,279289,4496991,0
38008,Logan County,1,1995,10739658,3636844,3211263,356719,0,0,0,68862,0,0,0,9178,661788,4700,0,5883229,2165292,10024,41396,53622,2085490,1527405,543919,337970,10464731,8417990,1607709,131304,856659,817140,0,39519,2549313,2390739,158574,0,226646,413341,2422522,210496,149381,1727384,169976,154463,15513,0,0,406741,7575856,926767,18401,302165,4856600,0
38008,Logan County,1,1996,12201244,4830355,3316666,397035,1015360,0,0,101294,55902,0,0,12204,733793,0,0,6032184,2294047,9168,41887,50562,2206997,1429523,592708,345839,11927173,9197536,1719364,140675,974552,934293,0,40259,2920358,2672919,247439,0,272626,433074,2498050,238837,179364,2378144,172129,152384,19745,0,0,254356,8004430,955612,18521,346374,5337432,0.5
38008,Logan County,1,1997,12657535,5130777,3544135,416351,1105392,0,0,64899,58404,0,0,13891,754122,3700,0,6096536,2459439,9040,42760,58571,2350364,1176362,658509,402522,12232856,10222503,1892399,165240,1265749,1221015,0,44734,3273369,2977296,296073,0,274245,412116,2668283,271102,91582,1764349,154422,143892,10530,0,0,768010,7163605,1138805,18828,354471,5608465,0.5
38008,Logan County,1,1998,11828117,5387699,3766762,431633,1119912,0,0,69392,64228,0,0,26907,835963,3030,0,4904741,2675691,9218,42173,54764,1535316,587579,669777,403857,11434192,9566039,1750246,181242,1494782,1446263,0,48519,3215828,2865160,350668,0,252173,475593,1925073,271102,74494,1573923,219736,184475,35261,0,0,565933,7591326,1121917,18671,346376,5500591,0.5
38008,Logan County,1,1999,13025470,5781180,4105637,490945,1120044,0,0,64554,62192,0,0,49603,847735,7825,0,5498721,2819679,8268,43026,49242,1653377,925129,840406,403513,12436411,9975950,1743349,196069,1609571,1555830,0,53741,3333850,2971062,362788,0,271673,548100,2020157,253181,217533,2071106,171822,140212,31610,0,0,420346,8618340,1414571,18786,355104,5730096,0.5
38008,Logan County,1,2000,13336715,6032858,4251028,582608,1136712,0,0,62510,57447,0,0,58017,891003,5485,0,5307856,2940296,6833,43193,52749,1987311,277474,1041496,446673,13988435,11656799,1990839,217171,1740854,1694940,0,45914,3579193,3090369,488824,0,327392,617775,2335793,847782,190976,1981586,159074,135294,23780,0,0,285052,7794837,1218672,20504,379985,5861414,0.5
38008,Logan County,1,2001,15403200,7604455,4444061,687610,2385237,0,0,87547,81393,0,0,90809,1033444,16597,0,5507459,2935026,7688,43914,54806,2144505,321520,1150436,381015,14717193,12038474,1931977,239633,2008388,1936418,0,71970,4000841,3603892,396949,0,308565,664062,2526725,358283,1389201,1134693,154825,137175,17650,0,0,20342877,8096422,1689561,21920,367267,5683805,1
38008,Logan County,1,2002,15182575,7670696,4527731,703641,2358898,0,0,80426,74007,0,0,57717,1101391,15456,0,5725158,3040641,5264,44036,64362,2431545,139310,612157,205159,15492279,13183880,2089566,276550,2128248,2049396,0,78852,4481735,4111561,370174,0,323290,552129,2817396,514966,1365364,788210,154825,147877,6948,0,0,20195000,7741075,1750058,21917,372597913,5551464,1
38008,Logan County,1,2003,15255013,7697866,4716588,717316,2181980,0,0,81982,0,0,0,77340,1102068,52523,0,5851187,2914735,4068,44325,64036,2354781,469242,474029,157451,14893898,12590624,2157143,266784,2623469,2514360,0,109109,3707922,3317962,389960,0,335679,446709,2667612,385306,1253214,1050060,0,0,0,0,0,19820000,7578153,1732974,21915,354317984,5283290,1
38008,Logan County,1,2004,16375181,7789857,4758839,775024,2175267,0,0,80727,63158,0,0,73997,1087052,27976,0,6710184,2984940,4008,44684,60657,2530701,1085194,686115,139829,16672624,14070054,2596705,279000,2707661,2624987,0,82674,4258628,3839484,419144,0,327821,608817,2923377,368045,1172573,1429997,0,0,0,0,0,19420000,8709614,2478097,21821,393757632,5610291,1
38008,Logan County,1,2005,17600427,8633048,4907507,770832,2860622,0,0,94087,71835,0,0,241242,1613312,44022,0,6536741,2818227,4004,45387,61898,2397846,1209379,532062,201563,17396634,14433303,2811196,279000,3100303,2964177,0,136126,4031200,3719403,311797,0,328136,544759,2952607,386102,1606206,1352771,4354,3554,800,0,0,19038459,7985166,2154608,21605,460553243,6200874,1
38008,Logan County,1,2006,21304894,9990122,5163188,733265,4004744,0,0,88925,74171,0,0,699029,1507560,49949,0,8494806,3261449,4523,46206,74644,2507955,2600029,563428,303797,19893385,14761391,3003579,289356,3105528,2937166,0,168362,4035209,3564387,470822,0,341234,532082,3051500,402903,2156189,2858391,117414,114850,2564,0,0,19382359,10175157,2934458,21684,518548210,6739281,0
38008,Logan County,1,2007,21717692,10750518,5307258,756768,4571647,0,0,114845,97741,0,0,711104,1787679,19373,0,7616195,3110778,4359,47024,68651,2831765,1553618,832823,506020,19585310,16089710,3089176,297203,3111577,2895689,0,215888,4672059,4085089,586970,0,401499,597219,3425753,495224,2090746,1160607,244247,203894,40353,0,0,18693464,12030878,2917560,21879,658561685,7055265,1
38008,Logan County,1,2008,20177509,9490894,5913902,772689,2712874,0,0,91429,81727,0,0,69711,1608509,20108,0,8180680,2993083,4390,48854,68975,2979166,2086212,807607,396462,22185419,17194817,3320647,297203,3210450,2922872,0,287578,5205751,4691049,514702,0,408097,666469,3674881,411319,1610857,3139851,239894,210161,29733,0,0,17968303,10050234,2972647,21426,583769094,6353390,1
38008,Logan County,1,2009,22918132,12216744,6861821,779687,4491620,0,0,83616,69900,0,0,770399,1627853,15405,0,7696951,3203229,4585,49523,63876,3256088,1119650,590780,221052,21990733,17744198,3353278,335839,3500848,3177600,0,323248,5176926,4712443,464483,0,433920,662931,3862945,417511,2351176,1448616,446743,423304,23439,0,0,17407000,11103282,2565843,21504,509466161,5688865,1
39023,Mesa County,1,1975,8431200,2520600,2259400,261200,0,0,0,0,0,0,0,68000,574000,0,0,4781300,1077700,68500,0,0,2357600,1277500,487300,13080,8156900,7392400,1137600,137400,555000,529500,0,25500,1325900,1229200,96700,0,567500,424700,3128000,116300,99900,664600,0,0,0,0,0,0,0,0,64569,345036,7024290,0
39023,Mesa County,1,1976,9342500,2896000,2524400,371600,0,0,0,0,0,0,0,87500,677300,0,0,5180300,1087900,71300,0,0,2444600,1576500,501400,16992,8967700,7684500,1288200,167100,649100,620200,0,28900,1432500,1263900,168600,0,630500,418000,3040200,58900,146800,1136400,0,0,0,0,0,0,0,0,65277,426870,8524226,0
39023,Mesa County,1,1977,11404700,3146400,2741100,405300,0,0,0,0,0,0,0,169500,963800,0,0,6430600,1172100,75900,0,0,2571100,2611500,694400,17280,10346900,8664300,1493100,188100,726300,696800,0,29500,1477200,1308300,168900,0,703500,616000,3374300,85800,173800,1508800,0,0,0,0,0,0,0,0,67294,505224,10281352,0
