year,cty,SALES_TAX_RATE,births,cty_exp_prop,cty_rev_prop,deaths,defl,edu_yrs,emp_cnstr,emp_ed_hlth,emp_fin,emp_info,emp_lsr_hosp,emp_mfg,emp_nat_res,emp_other,emp_prof,emp_pub_ad,emp_total,emp_trd,emp_unclass,est_cnstr,est_ed_hlth,est_fin,est_info,est_lsr_hosp,est_mfg,est_nat_res,est_other,est_prof,est_pub_ad,est_total,est_trd,est_unclass,fed_wage,gq_pop,gsp,h_units,hh_size,intensity_flow,intensity_stock,july_hh_pop,july_pop,labforce,loc_wage,med_age,migration,nat_pop_inc,nonres_rate,num_hh,perc_dem,permits,pop,pov_pop,prop_ratio,r_ALL_OTHER_INTGOVT,r_ASSETS,r_EXP_CAPITAL_OUTLAY,r_EXP_DEBT_SERVICE_GEN,r_EXP_FIRE,r_EXP_GEN_GOVT,r_EXP_HEALTH,r_EXP_INTEREST_GEN,r_EXP_JUDICIAL,r_EXP_MISC,r_EXP_OTHER_PUBLIC_SAFETY,r_EXP_OTHER_PUBLIC_WORKS,r_EXP_POLICE,r_EXP_PRINCIPAL_GEN,r_EXP_RECREATION,r_EXP_SOCIAL_SERVICE,r_EXP_STREET,r_EXP_TOTAL,r_EXP_TOTAL_OPERATING,r_EXP_TOTAL_PUBLIC_SAFETY,r_EXP_TOTAL_PUBLIC_WORKS,r_EXP_TRANSFER_OUT,r_EXP_TRASH,r_GO_DEBT_GEN,r_LIABILITIES,r_OTHER_DEBT_GEN,r_RETAIL_SALES,r_REVENUE_DEBT_GEN,r_REV_CHARGES,r_REV_CIGARETTE_TAX,r_REV_CTF,r_REV_FINES,r_REV_FRANCHISE_TAX,r_REV_HUT,r_REV_INTEREST,r_REV_INTGOVT,r_REV_LICENSES,r_REV_LODGING_TAX,r_REV_MISC,r_REV_MOTOR_VEH_FEE,r_REV_OCCUPATION_TAX,r_REV_OTHER_TAX,r_REV_PROPERTY_TAX,r_REV_REAL_ESTATE_TRANSFER_TAX,r_REV_SALES_USE_TAX,r_REV_SOCIAL_SERVICE,r_REV_SO_TAX,r_REV_TOTAL,r_REV_TOTAL_TAX,r_REV_TRANSFER_IN,r_REV_UNCLASS_TAX,r_ST_SALES_TAX_PAID,r_TOTAL_DEBT,r_all_gov_exp,r_all_gov_rev,r_mhv,r_non_resid,r_nonres_val,r_res_val,r_resid,r_total,r_wage_cnstr,r_wage_ed_hlth,r_wage_fin,r_wage_info,r_wage_lsr_hosp,r_wage_mfg,r_wage_nat_res,r_wage_other,r_wage_prof,r_wage_pub_ad,r_wage_total,r_wage_trd,r_wage_unclass,res_rate,st_wage,stcou,unemp_rate,vac_hu,vac_rate,w_db_b_g,w_db_b_g_ap,w_db_b_i,w_db_b_i_ap,w_db_c_g,w_db_c_g_ap,w_db_c_i,w_db_c_i_ap,w_kern_g,w_kern_g_ap,w_kern_i,w_kern_i_ap,w_queen_g,w_queen_g_ap,w_queen_i,w_queen_i_ap,w_rook_g,w_rook_g_ap,w_rook_i,w_rook_i_ap,cty_rev_prop,cty_exp_prop
2009,Montezuma,0.45,320.0,0.31479697401082324,0.33013725781371767,256.0,1.0,25.37142857142857,536.0,2106.0,355.0,121.0,1032.0,362.0,181.0,191.0,358.0,1140.0,8159.0,1777.0,,141.0,97.0,76.0,15.0,83.0,44.0,40.0,58.0,111.0,30.0,873.0,178.0,,0.07342159088223259,438.0,245362.0,11994.0,2.41,0.0,0.0,24927.0,25365.0,13318.0,0.2244345943005983,42.41,101.0,64.0,0.29,10343.0,40.475,19.0,25368.0,4302.25,0.2855834205909336,6150413.0,19824284.0,1860658.0,752175.0,0.0,3221924.0,2643211.0,72175.0,541973.0,227936.0,542443.0,0.0,4730798.0,680000.0,216381.0,5451506.0,3391255.0,24501404.0,21680756.0,5273241.0,4104584.0,207815.0,713329.0,0.0,2160704.0,0.0,540903223.0,1805000.0,3788336.0,10147.0,134782.0,15836.0,0.0,2063633.0,242663.0,13283220.0,76286.0,104301.0,654412.0,89846.0,0.0,119454.0,6902034.0,0.0,1258741.0,4834399.0,801826.0,26900145.0,9082055.0,0.0,0.0,7373689.0,1805000.0,77832400.0,81481700.0,138282.49999999994,474185055.0,1635120879.310345,1701248618.0904524,135419390.0,609604445.0,21876548.0,60342732.0,12237257.0,3279029.0,18113779.0,10361588.0,9572130.0,4810995.0,12457321.0,41687261.0,245776219.0,51037579.0,,0.0796,0.012033035629049204,8083.0,8.2,1651.0,13.77,0.6549460361880969,2.5320150231415712,-0.4655194243046388,-0.8114147274399672,0.8670070452163767,2.055388644168332,-0.6049784025742815,-0.6300659999676979,1.5115793681323768,2.4304416948470458,-0.9690098179293268,-0.6155269025760349,2.3826699977256456,-0.372426610809803,-1.5420888755428577,0.14236829310171745,0.5929869520066083,-0.42808112821005584,-0.3711204598997365,0.1610990193866411,0.33013725781371767,0.31479697401082324
2009,Montrose,1.0,554.0,0.25781069575724297,0.23984863202594203,368.0,1.0,20.757142857142856,1136.0,3356.0,658.0,181.0,1351.0,1190.0,400.0,368.0,937.0,876.0,13927.0,3473.0,1.0,274.0,148.0,124.0,20.0,111.0,69.0,49.0,92.0,206.0,35.0,1462.0,334.0,0.0,0.040903761697429854,550.0,245362.0,18083.0,2.47,0.07574245516953215,0.7268251595282226,40130.0,40680.0,21197.0,0.20598386599914856,41.68,542.0,186.0,0.29,16222.0,35.025,189.0,41412.0,4445.0,0.7094998152785189,7835226.0,70040008.0,5155961.0,0.0,0.0,8648682.0,2662978.0,0.0,550000.0,230278.0,100000.0,0.0,9184035.0,0.0,303339.0,6937338.0,9891965.0,46578117.0,38569959.0,9284035.0,9953309.0,2852197.0,61344.0,0.0,10495773.0,0.0,906438794.0,0.0,4765277.0,0.0,123305.0,0.0,0.0,3431544.0,490506.0,17125726.0,474565.0,0.0,1406152.0,424299.0,0.0,0.0,10516306.0,0.0,8916887.0,5311352.0,1314327.0,44519240.0,20747520.0,0.0,0.0,13540134.0,0.0,180667900.0,185613900.0,152240.0,366389440.0,1263411862.0689654,3265744221.1055274,259953240.0,626342680.0,43120638.0,115281173.0,26192642.0,5789691.0,20834235.0,36373107.0,16170249.0,11850470.0,35031254.0,42521391.0,460904773.0,107671188.0,68735.0,0.0796,0.0,8085.0,9.0,1861.0,10.29,-0.04811604579015098,1.3880102320650092,0.050899462945254464,-0.4082676026645285,0.020110928685392063,1.9742504026478809,0.0038793951000764475,-0.5786484174735037,0.5768001190049937,1.801853135331445,-0.3309704942606841,-0.4213821989126253,-0.5928948548256273,1.9222870211629872,0.3904083875751852,-0.4479783505113786,-0.5815630897245715,1.8956047167893264,0.3853724792422819,-0.4485735104509441,0.23984863202594203,0.25781069575724297
2009,Morgan,0.0,444.0,0.27970244713537773,0.2487425149700599,192.0,1.0,14.657142857142857,537.0,2055.0,306.0,240.0,800.0,2602.0,1032.0,129.0,517.0,973.0,10932.0,1741.0,0.0,91.0,62.0,70.0,12.0,65.0,28.0,72.0,40.0,69.0,29.0,724.0,186.0,0.0,0.022629762613781745,746.0,245362.0,11463.0,2.69,0.06251814232611741,0.06251814232611741,27280.0,28026.0,15103.0,0.14557506609584253,35.75,28.0,252.0,0.29,10144.0,38.975,27.0,27850.0,3763.5,0.2992341989936512,2123557.0,28359265.0,3118952.0,0.0,0.0,5296745.0,1044214.0,0.0,440802.0,435308.0,972849.0,0.0,2955195.0,0.0,106614.0,4651189.0,4113232.0,24879225.0,20310903.0,3928044.0,4407987.0,1449370.0,294755.0,0.0,2985872.0,2285000.0,531834125.0,0.0,2754292.0,7733.0,92437.0,91500.0,0.0,2570313.0,219830.0,8424646.0,56753.0,87012.0,587794.0,72848.0,0.0,115756.0,11100345.0,0.0,0.0,3557758.0,1045194.0,24176280.0,12261295.0,0.0,0.0,6325379.0,2285000.0,88948900.0,97194000.0,122632.5,313060440.0,1079518758.6206896,1176864195.9798994,93678390.0,406738830.0,23005243.0,64824084.0,11941136.0,8816891.0,9330230.0,94469412.0,36179869.0,3067041.0,12358148.0,34540892.0,356647621.0,58114675.0,0.0,0.0796,0.015007465870633131,8087.0,6.0,1319.0,11.51,-0.7571809005023614,-0.3431578915928521,0.7393668678550644,0.14840898206330855,-0.7706843360411996,-0.3425630009086545,0.7341912239305557,0.14206590234607155,-1.970423413397492,-0.561850819250532,1.7248762233842831,0.2051472761829385,-1.1369769789817348,-0.4682800679337393,0.9880661989143696,0.15981849510892368,-1.1156549574553036,-0.4592295546652797,0.975358066188784,0.16146547433948244,0.2487425149700599,0.27970244713537773
2009,Otero,1.0,230.0,0.23109088205632128,0.23906379406827086,229.0,1.0,16.300000000000004,112.0,1971.0,265.0,97.0,583.0,468.0,270.0,114.0,228.0,482.0,5911.0,1321.0,,30.0,66.0,45.0,12.0,64.0,15.0,34.0,36.0,52.0,34.0,532.0,144.0,,0.031631784051496144,568.0,245362.0,8973.0,2.39,0.046855998308804825,0.046855998308804825,18276.0,18844.0,9336.0,0.1913976693522868,40.58,-10.0,1.0,0.29,7650.0,45.325,6.0,18670.0,4150.5,0.5502798680284657,3374785.0,9561774.0,49699.0,50934.0,0.0,2003554.0,1352978.0,0.0,381212.0,199593.0,147888.0,0.0,1498406.0,50934.0,86359.0,9840759.0,1530318.0,17873031.0,17349495.0,1646294.0,1838746.0,422903.0,308428.0,0.0,1068028.0,561127.0,412997849.0,0.0,940209.0,2021.0,51033.0,18935.0,0.0,1512777.0,150909.0,13144163.0,0.0,0.0,340093.0,37974.0,0.0,10333.0,2472221.0,0.0,1325688.0,8165573.0,545466.0,18797108.0,4353708.0,0.0,0.0,3719195.0,561127.0,77342000.0,78628000.0,77697.5,79048865.0,272582293.1034483,546469836.6834171,43498999.0,122547864.0,3254294.0,58623132.0,9023968.0,2899958.0,7093278.0,15813937.0,8030729.0,2220256.0,4920444.0,15993301.0,161287267.0,33413970.0,,0.0796,0.022279917484124768,8089.0,7.6,1323.0,14.74,-0.6693180028619309,-0.3578042175032946,0.5520522582902152,0.16592595606606286,-0.7645190376965144,-0.35901516809039496,0.6134343075362092,0.15950918456393945,-1.6632326681890195,-0.5405306809074525,1.226065527227966,0.2155449130662964,-0.41039523288197344,-0.4120963660192794,0.31095786952290944,0.15744734800624696,-0.4024144656170973,-0.4038856543126021,0.3069418795965707,0.15908558016640653,0.23906379406827086,0.23109088205632128
2009,Ouray,2.0,26.0,0.36730302076256444,0.39762957299807455,21.0,1.0,40.785714285714285,212.0,58.0,63.0,19.0,421.0,36.0,63.0,31.0,91.0,149.0,1366.0,222.0,1.0,65.0,19.0,25.0,9.0,62.0,13.0,12.0,14.0,58.0,10.0,342.0,54.0,1.0,0.014799772632864682,18.0,245362.0,3066.0,2.21,0.0,0.0,4354.0,4372.0,2907.0,0.1157846252172677,49.34,-40.0,5.0,0.29,1973.0,55.125,35.0,4602.0,291.5,0.7417561185217811,887192.0,2654112.0,69936.0,220033.0,0.0,1904906.0,862628.0,17434.0,72530.0,6391.0,48890.0,0.0,669646.0,202599.0,171965.0,919959.0,1518700.0,6649911.0,6176265.0,718536.0,1519350.0,183677.0,650.0,0.0,480376.0,552119.0,66885009.0,0.0,494140.0,1708.0,23251.0,1680.0,0.0,609897.0,22580.0,2400967.0,168274.0,0.0,222601.0,41746.0,0.0,17950.0,2591037.0,0.0,941771.0,837173.0,182923.0,7021343.0,3733681.0,0.0,0.0,1223110.0,552119.0,18104700.0,17658000.0,249717.5,120876010.0,416813827.5862069,1126388442.2110553,89660520.0,210536530.0,9701383.0,1601086.0,2404493.0,779319.0,8055490.0,558774.0,2747637.0,688577.0,4561074.0,4971326.0,40987454.0,4913295.0,5000.0,0.0796,0.0,8091.0,6.3,1093.0,35.65,1.4149844775034357,1.4152857188543024,-0.17948780654913513,-0.4375899114017606,1.7623213745404531,1.1671168973016866,-0.22387071864860286,-0.3428887952746807,2.167289184334442,1.0156907246305813,-0.2376991937895196,-0.2238835679541706,2.2948211913988454,1.9508939456255647,-0.2642532491577808,-0.477685796951649,2.2531296673591306,1.9237840414494205,-0.2608851663054245,-0.4783905465177288,0.39762957299807455,0.36730302076256444
2009,Park,1.0,149.0,0.42323969426936175,0.41121357687219545,64.0,1.0,31.714285714285715,218.0,507.0,75.0,36.0,276.0,57.0,17.0,64.0,188.0,375.0,2139.0,326.0,0.0,145.0,28.0,43.0,12.0,49.0,15.0,8.0,25.0,107.0,18.0,555.0,105.0,0.0,0.046836638949941896,70.0,245362.0,13833.0,2.26,0.11692135738518472,0.7687465010921216,15901.0,15971.0,9366.0,0.3470846467167709,46.21,-392.0,85.0,0.29,7033.0,46.325,154.0,16762.0,1059.25,0.9968556344916031,4368493.0,15623383.0,1173300.0,1037334.0,0.0,5039341.0,1027387.0,181443.0,303087.0,141704.0,1711448.0,0.0,4017640.0,855891.0,527631.0,1978109.0,4074138.0,21031119.0,18820485.0,5729088.0,4074138.0,0.0,0.0,0.0,2376718.0,2457644.0,118818566.0,2175000.0,1115012.0,8862.0,129132.0,273548.0,0.0,4124512.0,269087.0,10479390.0,446465.0,0.0,696086.0,106142.0,0.0,0.0,7219939.0,0.0,491307.0,1742249.0,850435.0,21572182.0,8561681.0,0.0,0.0,1567317.0,4632644.0,49690800.0,52459800.0,207472.5,234961234.0,810211151.724138,2942492839.19598,234222430.0,469183664.0,7314500.0,13423893.0,2721693.0,1752408.0,3661187.0,1877936.0,635990.0,1415338.0,7112053.0,12051918.0,61112199.0,9110283.0,35000.0,0.0796,0.0,8093.0,7.7,6800.0,49.16,-0.3806771044985123,-0.3305189207316969,0.1840970316544882,0.170399103354004,-0.32020810907187863,-0.3299045473790344,0.15521272999911984,0.1631043135109941,-0.3853774207843516,-0.5125579473501289,0.18689998431426166,0.2252078235733137,-0.528173376260369,-0.4572605227433023,0.2279724307556245,0.18518693597726968,-0.518030005591678,-0.4483747232787702,0.2250217375517048,0.18692749840979092,0.41121357687219545,0.42323969426936175
2009,Phillips,1.0,47.0,0.2475286254870005,0.2001008713664918,44.0,1.0,13.6,59.0,450.0,48.0,39.0,71.0,14.0,265.0,23.0,14.0,8.0,1371.0,380.0,,16.0,10.0,16.0,4.0,10.0,5.0,16.0,7.0,7.0,12.0,154.0,51.0,,0.02348108345553169,89.0,245362.0,2083.0,2.41,0.1913199967647139,0.1913199967647139,4365.0,4454.0,2605.0,0.2576775362982895,42.5,0.0,3.0,0.29,1808.0,28.125,3.0,4472.0,465.75,0.32489904338238396,1121072.0,3078268.0,3237641.0,0.0,0.0,946466.0,63694.0,0.0,72014.0,123159.0,272337.0,0.0,272276.0,0.0,209953.0,520251.0,1155660.0,7077685.0,3840044.0,544613.0,1359894.0,0.0,204234.0,0.0,583830.0,0.0,118818566.0,0.0,357323.0,595.0,11942.0,2606.0,0.0,946537.0,71821.0,2532140.0,1520.0,0.0,1223768.0,40119.0,0.0,6365.0,1366808.0,0.0,503657.0,411875.0,226769.0,6220956.0,2103599.0,0.0,0.0,1567317.0,0.0,28593400.0,31089100.0,97332.5,44023860.0,151806413.79310346,179689824.120603,14303310.0,58327170.0,1975625.0,11693900.0,1641578.0,1171193.0,691377.0,336640.0,7341776.0,700384.0,314656.0,298326.0,40266498.0,14101043.0,,0.0796,0.0,8095.0,4.0,275.0,13.2,0.07009586414625743,-0.10916766816228736,-0.001422579218019725,0.07822113251913791,0.2361963882106741,-0.015180069387532169,-0.0609381012438403,0.04293160317398738,-0.35539901352926584,-0.4134770878922927,0.1610079446720472,0.17729244175861336,-0.4007897772249668,-0.2525954691693353,0.16351793932342146,0.11235883102350863,-0.3929853821672182,-0.2467688848468625,0.1613946582473146,0.11383073337992165,0.2001008713664918,0.2475286254870005
2009,Pitkin,3.1,171.0,0.25409913132656564,0.21396171875030637,44.0,1.0,59.671428571428564,1039.0,1379.0,1503.0,215.0,5460.0,128.0,68.0,705.0,2229.0,1097.0,15490.0,1667.0,0.0,248.0,97.0,299.0,33.0,220.0,16.0,14.0,228.0,418.0,13.0,1879.0,292.0,1.0,0.007818174458474016,328.0,245362.0,12979.0,2.12,0.26922750849765004,0.7948151594211856,16725.0,17053.0,11164.0,0.1419182208955138,41.64,253.0,127.0,0.29,7889.0,75.025,115.0,16043.0,1304.5,2.2662527441619362,4908171.0,65358655.0,14641401.0,1711853.0,0.0,8713195.0,2328868.0,886853.0,574341.0,231392.0,2012477.0,0.0,5019345.0,825000.0,2244373.0,787146.0,3081832.0,58423819.0,30364326.0,7031822.0,8453189.0,11706239.0,5371357.0,19035000.0,11124175.0,625000.0,1170986427.0,0.0,8798670.0,18547.0,54339.0,15920.0,0.0,931814.0,941412.0,6548075.0,1153220.0,0.0,1606910.0,35221.0,0.0,42883.0,18687825.0,0.0,17101833.0,599983.0,604239.0,54559575.0,36436780.0,0.0,0.0,16643778.0,19660000.0,229925300.0,254996900.0,779750.0,1125384570.0,3880636448.2758617,32040274748.743717,2550405870.0,3675790440.0,59994371.0,68522964.0,87006014.0,11533810.0,161544505.0,6139227.0,2400576.0,30129387.0,110158614.0,58878641.0,661291076.0,64982967.0,0.0,0.0796,0.0,8097.0,6.7,5090.0,39.22,-0.4109759834379461,-0.27859517010253554,-0.6615015746142382,0.06972174629216944,-0.4350360550350289,-0.27403574319183305,-0.6813910762454999,0.0661949652244123,0.07415626570280145,-0.4769236238947196,0.061444478496782265,0.10134260996656047,-0.6242364501713904,-0.3829076563621381,-0.8879910317063098,0.0759309299266375,-0.6123292010388197,-0.3751332406473801,-0.8766159318969032,0.0772684511579702,0.21396171875030637,0.25409913132656564
2009,Prowers,1.0,191.0,0.2063115056686118,0.1804851516604796,146.0,1.0,18.457142857142856,155.0,1104.0,273.0,59.0,400.0,307.0,465.0,93.0,179.0,499.0,4487.0,953.0,0.0,34.0,34.0,48.0,9.0,40.0,22.0,26.0,32.0,42.0,23.0,420.0,110.0,0.0,0.015069140388934909,300.0,245362.0,5948.0,2.49,0.03813806779876239,0.07875815885991339,12276.0,12576.0,7021.0,0.28706843566506113,36.27,-151.0,45.0,0.29,4924.0,33.35,0.0,12982.0,2867.5,0.24076594824883366,1699867.0,4869959.0,492251.0,347584.0,70133.0,2415200.0,1474108.0,22512.0,228225.0,261746.0,200129.0,0.0,2017921.0,325072.0,269948.0,5311907.0,1720598.0,15089541.0,13969915.0,2288183.0,1720598.0,279791.0,0.0,0.0,551089.0,0.0,300659366.0,435000.0,681210.0,2588.0,28522.0,11257.0,0.0,1593942.0,108188.0,8252062.0,4513.0,79037.0,616361.0,23730.0,0.0,94417.0,3276394.0,0.0,1512104.0,4903413.0,492297.0,14940615.0,5375212.0,0.0,0.0,3044827.0,435000.0,73139600.0,82780300.0,82182.5,100947290.0,348094103.44827586,305335050.2512563,24304670.0,125251960.0,6608908.0,33208133.0,9317224.0,1622805.0,4325312.0,8977697.0,13979929.0,1830539.0,5077173.0,18634399.0,129684836.0,26088097.0,14620.0,0.0796,0.03319304810625662,8099.0,6.5,1024.0,17.22,0.6896958782980619,-0.3595468211523985,-0.3917984996056706,0.16733365677227108,0.7505976426039225,-0.3584577299125062,-0.4166256818764105,0.16008269508179707,0.7951095431228867,-0.5979309521564942,-0.3910154583614254,0.2332506043778836,0.9509086808232454,-0.4970128005829289,-0.4812964247308986,0.18186814418829925,0.9338936348331356,-0.4875328070037948,-0.4751421255616067,0.18359646372564736,0.1804851516604796,0.2063115056686118
2009,Pueblo,1.0,2038.0,0.2855469096918274,0.24251287785781594,1558.0,1.0,21.771428571428565,3316.0,17040.0,1953.0,839.0,6390.0,4023.0,203.0,1346.0,5670.0,2748.0,53780.0,10250.0,2.0,461.0,436.0,367.0,37.0,407.0,106.0,27.0,246.0,461.0,55.0,3334.0,730.0,1.0,0.03517710003081137,4142.0,245362.0,69140.0,2.46,0.0448372825896376,0.18542459855393306,153182.0,157324.0,,0.1318474392547136,38.5,592.0,480.0,0.29,62213.0,57.725,399.0,157224.0,25789.0,0.8645639930158936,20883395.0,47156623.0,20156104.0,4210150.0,5875.0,23828206.0,1524437.0,2262793.0,3784344.0,874117.0,4945586.0,0.0,21580106.0,1947357.0,1242693.0,28263394.0,7665246.0,123271429.0,93822038.0,26531567.0,7773280.0,5083137.0,108034.0,10402373.0,14361113.0,45272344.0,3732587133.0,0.0,8236170.0,46988.0,332084.0,36847.0,0.0,4258482.0,178545.0,43648553.0,182545.0,0.0,1691905.0,255324.0,0.0,0.0,38503460.0,0.0,15330144.0,17872280.0,4038074.0,111667698.0,57871678.0,0.0,0.0,44565323.0,55674717.0,431702900.0,460460900.0,84292.49999999999,724070867.0,2496796093.1034484,7864391959.798995,626005600.0,1350076467.0,150750025.0,648331700.0,70260082.0,31734782.0,84945638.0,212125441.0,5954412.0,31766343.0,162077205.0,129937692.0,1852851541.0,324906408.0,61813.0,0.0796,0.056099786572161206,8101.0,,6927.0,10.02,-1.2690755791126274,-0.3195111192703026,1.419634758841669,0.06221550008640996,-1.270289873578485,-0.3171940329001213,1.3858896772285338,0.0593134413887073,-2.1028734590006186,-0.5271568892652762,2.1154143180117067,0.08980743900845037,-1.3181001323851105,-0.4598011442174017,1.3136621725651825,0.06895493272276297,-1.5015008247443642,-0.4515123462739507,1.5051780317789836,0.07029949973172676,0.24251287785781594,0.2855469096918274
2009,Rio Blanco,3.6,90.0,0.5618850988412717,0.6599496854328407,40.0,1.0,27.47142857142857,327.0,470.0,58.0,19.0,312.0,67.0,852.0,49.0,159.0,430.0,3121.0,378.0,,46.0,15.0,17.0,6.0,42.0,7.0,59.0,15.0,27.0,22.0,313.0,57.0,,0.0274970228663964,232.0,245362.0,3292.0,2.43,0.0,0.0,6085.0,6317.0,4663.0,0.16522742804940185,37.95,107.0,50.0,0.29,2500.0,21.3,62.0,6534.0,206.0,0.03758322703377908,5497939.0,63549872.0,2735364.0,0.0,0.0,4306892.0,972237.0,0.0,226185.0,9704437.0,770335.0,0.0,2586515.0,0.0,317495.0,1443850.0,5963906.0,30879407.0,26921136.0,3356850.0,6593190.0,1222907.0,629284.0,0.0,10838266.0,0.0,569726686.0,0.0,4276181.0,20745.0,8726.0,256711.0,0.0,2445617.0,752253.0,9261891.0,3681958.0,0.0,923488.0,20295.0,0.0,19232.0,7411260.0,0.0,6404821.0,1268569.0,398244.0,32633786.0,14233557.0,0.0,0.0,4159573.0,0.0,54956800.0,49448900.0,145852.5,1126023850.0,3882840862.0689654,531653391.95979905,42319610.0,1168343460.0,28088437.0,16445962.0,1754829.0,687081.0,8304333.0,3235436.0,63730256.0,1371966.0,6250428.0,16337545.0,160670485.0,14464212.0,,0.0796,0.01014040008654981,8103.0,5.4,792.0,24.06,0.7675006915457674,-0.2560526456618257,2.460519177892936,0.0818349132306208,0.7464938051749723,-0.2538265478364105,2.323406296345396,0.07789295034253306,3.091639060156313,-0.406691692408079,9.446732466479338,0.11416216106611507,0.5569884022494147,-0.4045774677357871,1.4410326748294602,0.09543394391440793,0.5472063904271004,-0.3964791441827235,1.4225097424314732,0.09684341101369398,0.6599496854328407,0.5618850988412717
2009,Rio Grande,2.0,159.0,0.24965265027540512,0.23849922167396326,125.0,1.0,21.114285714285714,163.0,879.0,146.0,31.0,394.0,126.0,1011.0,88.0,126.0,418.0,4169.0,787.0,,59.0,39.0,38.0,8.0,41.0,15.0,63.0,28.0,40.0,24.0,448.0,93.0,,0.05077601081534217,251.0,245362.0,6635.0,2.48,0.03597252837728826,0.03597252837728826,11744.0,11995.0,6801.0,0.15998741278247633,40.63,-144.0,34.0,0.29,4742.0,47.175,42.0,11581.0,2102.75,0.5595024677422925,2318276.0,7109475.0,1789614.0,191328.0,0.0,2127377.0,746793.0,100845.0,178000.0,108475.0,663036.0,0.0,1585746.0,90483.0,173362.0,3362407.0,985470.0,12509595.0,9932237.0,2248782.0,987041.0,596416.0,1571.0,0.0,1162777.0,2153889.0,274706065.0,0.0,626940.0,6476.0,54294.0,4082.0,0.0,1962769.0,64304.0,7084681.0,135255.0,83700.0,148027.0,39458.0,0.0,98064.0,2770398.0,0.0,839245.0,2703408.0,381808.0,12088500.0,4089515.0,0.0,0.0,2530016.0,2153889.0,50108000.0,50685700.0,99127.5,115216650.0,397298793.10344833,809849246.2311558,64464000.0,179680650.0,4221569.0,23501418.0,5247351.0,810621.0,4367347.0,3606111.0,29132245.0,2523085.0,3545448.0,15998070.0,119028689.0,26075424.0,,0.0796,0.031948936277034864,8105.0,6.8,1893.0,28.53,0.8398213048170232,-0.30856029869334656,-0.6514498663055387,-3.3228981831392366,0.7795818396187338,-0.3141171009842296,-0.5876135285090789,-3.2209028275499274,1.3598581674016292,3.684939632483855,-0.9417111728173859,16.413583127170796,0.8489455039872446,-0.42676122408377787,-0.5824599940083826,-3.5947554553474346,0.8338026722039835,-0.418331310539446,-0.5750070426854069,-3.606958954911077,0.23849922167396326,0.24965265027540512
2009,Routt,1.0,260.0,0.27023361888927505,0.2925069602170212,88.0,1.0,48.15714285714285,1880.0,2069.0,926.0,57.0,3033.0,113.0,633.0,0.0,1083.0,851.0,13031.0,2386.0,0.0,444.0,119.0,205.0,19.0,169.0,34.0,36.0,96.0,337.0,26.0,1818.0,330.0,3.0,0.011857628967776623,337.0,245362.0,16143.0,2.38,0.2649935411497409,0.9923191744257736,22988.0,23325.0,15281.0,0.10229048853983977,38.51,222.0,172.0,0.29,9673.0,64.80000000000001,376.0,23469.0,1129.25,1.0011860498609244,3110119.0,44294967.0,3906385.0,0.0,37759.0,10293966.0,546730.0,0.0,693948.0,456477.0,2292596.0,0.0,3890178.0,0.0,626663.0,4104413.0,6141056.0,34522561.0,29172793.0,6220533.0,6230063.0,1443383.0,89007.0,0.0,6323178.0,14810000.0,787962908.0,0.0,5426398.0,12078.0,72848.0,0.0,0.0,2404118.0,287128.0,8107861.0,0.0,0.0,287128.0,56088.0,0.0,43449.0,14921174.0,0.0,4715423.0,2452610.0,949013.0,34450446.0,20629059.0,0.0,0.0,12286711.0,14810000.0,127750800.0,117776500.0,248712.5,731149700.0,2521205862.068966,9196191959.798994,732016880.0,1463166580.0,108806808.0,87708400.0,47130765.0,857313.0,64484047.0,4405572.0,48588942.0,0.0,53057092.0,37083812.0,536053457.0,83930706.0,0.0,0.0796,0.009488738359167042,8107.0,7.3,6470.0,40.08,1.1467584973238545,-0.3271528508638457,-0.30084377226199344,0.16628656405447764,1.1490373923774018,-0.32675334485787505,-0.29331523822344496,0.1592332029061334,0.4330050343397708,-0.5457676590125019,-0.06637970020016483,0.23222696894857456,1.8143713076443468,-0.34532145367003925,-0.4281408976402237,0.14798867425406242,1.781501645829373,-0.338108854828266,-0.4226689640718049,0.14959201373080314,0.2925069602170212,0.27023361888927505
