1984.0,Moffat,75009.99999999999
1984.0,Montezuma,56185.0
1984.0,Montrose,61539.99999999999
1984.0,Morgan,54987.5
1984.0,Otero,35957.49999999999
1984.0,Ouray,79945.0
1984.0,Park,78187.5
1984.0,Phillips,41300.0
1984.0,Pitkin,297657.5
1984.0,Prowers,39550.00000000001
1984.0,Pueblo,46867.5
1984.0,Rio Blanco,74092.5
1984.0,Rio Grande,42347.5
1984.0,Routt,96945.0
1984.0,Saguache,32162.5
1984.0,San Juan,53239.99999999999
1984.0,San Miguel,104770.0
1984.0,Sedgwick,31760.0
1984.0,Summit,124210.00000000001
1984.0,Teller,87454.99999999999
1984.0,Washington,38202.5
1984.0,Weld,63627.50000000001
1984.0,Yuma,51397.5
1985.0,Adams,68655.0
1985.0,Alamosa,47385.0
1985.0,Arapahoe,89310.0
1985.0,Archuleta,67370.0
1985.0,Baca,30012.5
1985.0,Bent,26925.0
1985.0,Boulder,116125.0
1985.0,Broomfield,83310.0
1985.0,Chaffee,58522.50000000001
1985.0,Cheyenne,32695.0
1985.0,Clear Creek,88542.49999999999
1985.0,Conejos,29100.0
1985.0,Costilla,30529.999999999996
1985.0,Crowley,22780.0
1985.0,Custer,47455.0
1985.0,Delta,50205.0
1985.0,Denver,72625.0
1985.0,Dolores,35222.5
1985.0,Douglas,106820.0
1985.0,Eagle,121602.5
1985.0,El Paso,82990.0
1985.0,Elbert,77222.5
1985.0,Fremont,53502.5
1985.0,Garfield,89955.00000000001
1985.0,Gilpin,71912.5
1985.0,Grand,79042.49999999999
1985.0,Gunnison,85007.5
1985.0,Hinsdale,77355.0
1985.0,Huerfano,29282.5
1985.0,Jackson,51812.5
1985.0,Jefferson,88167.49999999999
1985.0,Kiowa,17527.5
1985.0,Kit Carson,46762.5
1985.0,La Plata,78810.0
1985.0,Lake,52685.0
1985.0,Larimer,80337.5
1985.0,Las Animas,39535.0
1985.0,Lincoln,41012.5
1985.0,Logan,47525.00000000001
1985.0,Mesa,54725.0
1985.0,Mineral,45525.0
1985.0,Moffat,71160.0
1985.0,Montezuma,55180.0
1985.0,Montrose,59625.0
1985.0,Morgan,53177.5
1985.0,Otero,35032.5
1985.0,Ouray,79185.0
1985.0,Park,74610.0
1985.0,Phillips,40415.0
1985.0,Pitkin,299884.99999999994
1985.0,Prowers,38665.00000000001
1985.0,Pueblo,47817.5
1985.0,Rio Blanco,71027.5
1985.0,Rio Grande,41385.00000000001
1985.0,Routt,92977.49999999999
1985.0,Saguache,31882.500000000004
1985.0,San Juan,52250.0
1985.0,San Miguel,105509.99999999999
1985.0,Sedgwick,30732.5
1985.0,Summit,120205.0
1985.0,Teller,86835.00000000001
1985.0,Washington,36915.00000000001
1985.0,Weld,64940.0
1985.0,Yuma,49782.5
1986.0,Adams,68085.0
1986.0,Alamosa,48045.0
1986.0,Arapahoe,88932.5
1986.0,Archuleta,69009.99999999999
1986.0,Baca,30412.499999999996
1986.0,Bent,26837.5
1986.0,Boulder,118640.0
1986.0,Broomfield,83375.0
1986.0,Chaffee,59185.0
1986.0,Cheyenne,33662.5
1986.0,Clear Creek,88202.5
1986.0,Conejos,29782.5
1986.0,Costilla,31417.5
1986.0,Crowley,23280.0
1986.0,Custer,48732.5
1986.0,Delta,50295.0
1986.0,Denver,72472.5
1986.0,Dolores,35822.5
1986.0,Douglas,106902.5
1986.0,Eagle,123450.0
1986.0,El Paso,85052.50000000001
1986.0,Elbert,77585.00000000001
1986.0,Fremont,54080.0
1986.0,Garfield,90390.0
1986.0,Gilpin,71432.49999999999
1986.0,Grand,79687.5
1986.0,Gunnison,84627.5
1986.0,Hinsdale,79150.0
1986.0,Huerfano,29975.0
1986.0,Jackson,51815.0
1986.0,Jefferson,88037.5
1986.0,Kiowa,18512.5
1986.0,Kit Carson,47330.0
1986.0,La Plata,80225.00000000001
1986.0,Lake,52362.5
1986.0,Larimer,81092.5
1986.0,Las Animas,40012.5
1986.0,Lincoln,41682.5
1986.0,Logan,47460.0
1986.0,Mesa,53455.0
1986.0,Mineral,46265.0
1986.0,Moffat,69857.49999999999
1986.0,Montezuma,56182.5
1986.0,Montrose,60050.0
1986.0,Morgan,53442.49999999999
1986.0,Otero,35542.5
1986.0,Ouray,81420.0
1986.0,Park,74232.5
1986.0,Phillips,41025.0
1986.0,Pitkin,315455.00000000006
1986.0,Prowers,39199.99999999999
1986.0,Pueblo,49712.50000000001
1986.0,Rio Blanco,70427.50000000001
1986.0,Rio Grande,42130.0
1986.0,Routt,93027.5
1986.0,Saguache,32842.5
1986.0,San Juan,53025.00000000001
1986.0,San Miguel,110767.50000000001
1986.0,Sedgwick,30862.5
1986.0,Summit,121062.5
1986.0,Teller,88710.00000000001
1986.0,Washington,37114.99999999999
1986.0,Weld,67717.5
1986.0,Yuma,50055.0
1987.0,Adams,67707.50000000001
1987.0,Alamosa,48770.0
1987.0,Arapahoe,88597.5
1987.0,Archuleta,71072.49999999999
1987.0,Baca,30910.0
1987.0,Bent,26830.0
1987.0,Boulder,123827.5
1987.0,Broomfield,83450.0
1987.0,Chaffee,60177.5
1987.0,Cheyenne,34720.0
1987.0,Clear Creek,87789.99999999999
1987.0,Conejos,30699.999999999996
1987.0,Costilla,32354.999999999996
1987.0,Crowley,23922.5
1987.0,Custer,50377.5
1987.0,Delta,50792.5
1987.0,Denver,72482.5
1987.0,Dolores,36685.0
1987.0,Douglas,107277.5
1987.0,Eagle,126195.00000000001
1987.0,El Paso,86840.0
1987.0,Elbert,78380.0
1987.0,Fremont,55027.49999999999
1987.0,Garfield,91315.0
1987.0,Gilpin,71080.0
1987.0,Grand,80767.5
1987.0,Gunnison,84695.0
1987.0,Hinsdale,80987.5
1987.0,Huerfano,30909.999999999996
1987.0,Jackson,52035.0
1987.0,Jefferson,87927.50000000001
1987.0,Kiowa,19672.5
1987.0,Kit Carson,47957.5
1987.0,La Plata,81897.50000000001
1987.0,Lake,52262.5
1987.0,Larimer,83820.0
1987.0,Las Animas,40827.5
1987.0,Lincoln,42487.5
1987.0,Logan,47515.0
1987.0,Mesa,55200.0
1987.0,Mineral,47402.5
1987.0,Moffat,68570.0
1987.0,Montezuma,57235.00000000001
1987.0,Montrose,60720.0
1987.0,Morgan,53897.49999999999
1987.0,Otero,36247.5
1987.0,Ouray,83855.0
1987.0,Park,74117.5
1987.0,Phillips,41702.5
1987.0,Pitkin,332545.0
1987.0,Prowers,39787.5
1987.0,Pueblo,52862.5
