LG_ID,NAME,LGTYPE_ID,AUDIT_YEAR,CM_FUND_TYPE_ID,DESCRIPTION,REV_TOTAL,REV_CHARGES,REV_IMPACT_FEE,REV_INTGOVT,REV_TRANSFER_IN,REV_INTEREST,REV_OTHER,EXP_TOTAL,EXP_OPERATING,EXP_CAPITAL_OUTLAY,EXP_PRINCIPAL,EXP_INTEREST,EXP_TRANSFER_OUT,GO_DEBT,REVENUE_DEBT,OTHER_DEBT,ASSETS,LIABILITIES,DEPRECIATION
16002,"Denver, City And County of",61,1995,2,Water,121796000,94952000,20338000,0,0,0,6506000,137772000,66150000,31016000,20223000,20383000,0,250838000,0,92982000,0,0,20592000
16002,"Denver, City And County of",61,1995,3,Sewer,63109000,57902000,3088000,0,0,0,2119000,57450000,44058000,10729000,590000,573000,1500000,0,0,8950000,0,0,6072000
16002,"Denver, City And County of",61,1995,7,Airport,462558000,343861000,0,35785000,0,0,82912000,773623000,139831000,111014000,276570000,246208000,0,0,3957518000,0,0,0,104510000
16002,"Denver, City And County of",61,1995,8,Health Services,223991000,202292000,0,0,21608000,0,91000,226384000,211803000,13157000,1360000,64000,0,0,0,51000,0,0,6490000
16002,"Denver, City And County of",61,1995,9,Internal Service,37019000,29010000,0,0,8000000,0,9000,40544000,39356000,1096000,0,92000,0,0,0,1550000,0,0,1009000
16002,"Denver, City And County of",61,1995,10,Other Enterprise,54437000,35476000,0,16883000,0,0,2078000,57092000,52947000,3300000,742000,103000,0,0,0,2924000,0,0,3971000
16002,"Denver, City And County of",61,1996,2,Water,139065000,118580000,18596000,0,0,0,1889000,143693000,69567000,30171000,23976000,19979000,0,246472000,0,90729000,0,0,22795000
16002,"Denver, City And County of",61,1996,3,Sewer,63527000,58975000,2109000,0,0,0,2443000,55855000,43818000,10879000,625000,533000,0,0,0,8325000,0,0,6279000
16002,"Denver, City And County of",61,1996,7,Airport,503765000,388622000,0,39662000,6108000,0,69373000,650381000,154313000,54586000,163555000,277927000,0,0,4003785000,0,0,0,121783000
16002,"Denver, City And County of",61,1996,8,Health Services,240176000,222443000,0,0,17733000,0,0,244297000,235182000,8402000,123000,590000,0,0,0,9428000,0,0,6864000
16002,"Denver, City And County of",61,1996,9,Internal Service,33607000,28909000,0,0,5000000,0,-302000,26159000,25117000,875000,60000,107000,0,0,0,1490000,0,0,877000
16002,"Denver, City And County of",61,1996,10,Other Enterprise,57649000,39661000,0,18028000,0,0,-40000,55803000,48648000,5216000,1807000,132000,0,0,0,1116000,0,0,3456000
16002,"Denver, City And County of",61,1997,2,Water,189465000,121074000,52417000,0,0,0,15974000,156288000,70386000,40944000,25608000,19350000,0,243205000,0,88080000,164811000,42207000,22816000
16002,"Denver, City And County of",61,1997,3,Sewer,64831000,60282000,572000,0,0,0,3977000,50461000,42744000,6541000,660000,516000,0,0,0,7665000,70199000,9675000,6432000
16002,"Denver, City And County of",61,1997,7,Airport,527772000,414313000,0,30580000,7102000,0,75777000,602962000,165755000,27579000,141105000,268523000,0,0,4061345000,9660000,812963000,200848000,121313000
16002,"Denver, City And County of",61,1997,9,Internal Service,33521000,28262000,0,0,5000000,0,259000,33817000,32240000,1375000,60000,142000,0,0,0,1540000,32250000,4778000,868000
16002,"Denver, City And County of",61,1997,10,Other Enterprise,59586000,39079000,0,18008000,0,0,2499000,61796000,53822000,7880000,46000,48000,0,0,0,1443000,32434000,8183000,2890000
16002,"Denver, City And County of",61,1998,2,Water,180272000,128570000,40633000,0,0,0,11069000,182739000,74371000,59916000,30138000,18314000,0,216020000,0,85127000,158482000,43203000,23118000
16002,"Denver, City And County of",61,1998,3,Sewer,64724000,58711000,2127000,0,0,0,3886000,52004000,41849000,8986000,700000,469000,0,0,0,6965000,83918000,10678000,6957000
16002,"Denver, City And County of",61,1998,7,Airport,532704000,417355000,0,30106000,7436000,0,77807000,734681000,163635000,41153000,265310000,264583000,0,0,4106095000,8942000,962264000,234536000,120939000
16002,"Denver, City And County of",61,1998,9,Internal Service,38313000,33040000,0,0,5000000,0,273000,36997000,32824000,3820000,143000,210000,0,0,0,4016000,35558000,6424000,998000
16002,"Denver, City And County of",61,1998,10,Other Enterprise,57750000,36038000,0,15517000,0,0,6195000,49811000,45920000,3724000,94000,73000,0,0,0,592000,32324000,4861000,4576000
16002,"Denver, City And County of",61,1999,2,Water,174394000,127655000,35758000,0,0,0,10981000,162628000,76166000,63897000,5765000,16800000,0,213795000,0,82014000,177006000,41227000,24553000
16002,"Denver, City And County of",61,1999,3,Sewer,65492000,61259000,1287000,0,0,0,2946000,57962000,42208000,14577000,750000,427000,0,0,0,6215000,92660000,11844000,7233000
16002,"Denver, City And County of",61,1999,7,Airport,549534000,442894000,0,23790000,7494000,0,75356000,583810000,195292000,61634000,60380000,266504000,0,0,4045715000,8161000,940278000,239892000,120393000
16002,"Denver, City And County of",61,1999,9,Internal Service,41086000,34991000,0,0,6000000,0,95000,43889000,41700000,1491000,486000,212000,0,0,0,3530000,33729000,3672000,1093000
16002,"Denver, City And County of",61,1999,10,Other Enterprise,60165000,38630000,0,16888000,0,0,4647000,50478000,45265000,4633000,559000,21000,0,0,0,98000,40997000,6076000,10707000
16002,"Denver, City And County of",61,2000,2,Water,182909000,153429000,33158000,0,0,0,-3678000,181327000,80312000,79040000,5726000,16249000,0,211745000,0,78714000,177760000,41577000,25754000
16002,"Denver, City And County of",61,2000,3,Sewer,74630000,63163000,2437000,0,0,0,9030000,59738000,43982000,13082000,795000,379000,1500000,0,0,5420000,108769000,12534000,7507000
16002,"Denver, City And County of",61,2000,7,Airport,531146000,438340000,0,4218000,7464000,0,81124000,517587000,191389000,32849000,45795000,247554000,0,0,3999920000,128099000,822938000,248189000,150631000
16002,"Denver, City And County of",61,2000,9,Internal Service,40819000,34640000,0,0,6000000,0,179000,44602000,41792000,1940000,520000,350000,0,0,0,3010000,31292000,4022000,1177000
16002,"Denver, City And County of",61,2000,10,Other Enterprise,70010000,49170000,0,18404000,0,0,2436000,52938000,48591000,4309000,31000,7000,0,0,0,67000,57074000,7161000,13154000
16002,"Denver, City And County of",61,2001,2,Water,201895000,151198000,33487000,0,0,0,17210000,214803000,89586000,95565000,15841000,13811000,0,208140000,0,98553000,224112000,48007000,26211000
16002,"Denver, City And County of",61,2001,3,Sewer,77816000,61806000,1712000,8804000,0,0,5494000,70983000,48179000,15778000,5420000,106000,1500000,0,0,0,107640000,12068000,7309000
16002,"Denver, City And County of",61,2001,7,Airport,562479000,450696000,0,3080000,7139000,0,101564000,581734000,223408000,52420000,83468000,222438000,0,0,3996210000,48341000,932854000,259089000,151797000
16002,"Denver, City And County of",61,2001,9,Internal Service,47989000,41258000,0,0,4940000,0,1791000,51974000,48715000,2591000,481000,187000,0,0,0,2529000,24640000,5718000,1445000
16002,"Denver, City And County of",61,2001,10,Other Enterprise,72671000,41414000,0,18572000,0,0,12685000,77955000,63911000,507000,31000,52000,13454000,0,20000000,0,65996000,7990000,16758000
16002,"Denver, City And County of",61,2002,2,Water,201765000,148262000,43403000,0,0,0,10100000,239204000,95239000,114852000,16798000,12315000,0,193520000,0,89696000,192166000,51530000,25431000
16002,"Denver, City And County of",61,2002,3,Sewer,73017000,64113000,0,5101000,36000,0,3767000,70063000,52562000,15496000,0,1005000,1000000,0,30700000,0,143194000,15853000,8070000
16002,"Denver, City And County of",61,2002,7,Airport,628187000,443921000,0,95720000,6841000,0,81705000,691948000,238484000,168212000,76985000,208267000,0,0,3801110000,277545000,951497000,281371000,125692000
16002,"Denver, City And County of",61,2002,9,Internal Service,40923000,33102000,0,0,6774000,0,1047000,43220000,41816000,761000,487000,156000,0,0,0,1397000,24837000,3868000,805000
16002,"Denver, City And County of",61,2002,10,Other Enterprise,475000,60000,0,0,0,0,415000,9117000,209000,0,0,0,8908000,0,0,0,0,0,0
16002,"Denver, City And County of",61,2002,14,Cultural,114619000,42110000,0,17363000,0,55146000,0,93537000,87628000,5909000,0,0,0,0,20000000,0,52144000,12375000,2473000
16002,"Denver, City And County of",61,2003,2,Water,174849000,138709000,26207000,0,0,4700000,5233000,260666000,107217000,128420000,17345000,7684000,0,156345000,127155000,88741000,192166000,50894000,26889000
16002,"Denver, City And County of",61,2003,3,Sewer,68783000,65827000,1516000,0,0,1339000,101000,71603000,55921000,13197000,985000,0,1500000,0,29715000,0,142234000,19320000,9028000
16002,"Denver, City And County of",61,2003,7,Airport,567906000,457093000,0,34567000,7484000,25762000,43000000,617735000,211913000,111278000,90180000,204364000,0,0,4128550000,65069000,1122219000,314226000,144758000
16002,"Denver, City And County of",61,2003,9,Internal Service,39107000,25456000,0,0,13400000,251000,0,43463000,42472000,432000,482000,77000,0,0,0,915000,26233000,4115000,1009000
16002,"Denver, City And County of",61,2003,14,Cultural,83203000,36643000,0,17001000,0,359000,29200000,62688000,59431000,1937000,1000000,320000,0,0,27000000,0,56705000,5677000,3665000
16002,"Denver, City And County of",61,2004,2,Water,195231000,141508000,41265000,0,0,4777000,7681000,211632000,104369000,72445000,19535000,15283000,0,117375000,164365000,82660000,180127000,48871000,30268000
16002,"Denver, City And County of",61,2004,3,Sewer,71866000,67091000,2676000,0,0,2040000,59000,76158000,57837000,14939000,1015000,2027000,340000,0,28700000,0,139241000,23319000,8888000
16002,"Denver, City And County of",61,2004,7,Airport,644964000,477665000,20122000,38162000,8054000,22486000,78475000,674674000,221214000,111446000,120718000,221296000,0,0,4086655000,79327000,1185474000,318205000,148386000
16002,"Denver, City And County of",61,2004,9,Internal Service,34848000,25548000,0,0,9000000,300000,0,41674000,40891000,223000,513000,47000,0,0,0,402000,19043000,4238000,958000
16002,"Denver, City And County of",61,2004,14,Cultural,70942000,39716000,0,17447000,0,459000,13320000,56110000,54262000,0,1100000,748000,0,0,15800000,0,55749000,6412000,1692000
16002,"Denver, City And County of",61,2005,2,Water,200402000,165879000,27332000,0,0,4295000,2896000,219297000,108368000,68376000,26200000,16353000,0,100340000,191090000,77226000,153571000,49395000,31232000
16002,"Denver, City And County of",61,2005,3,Sewer,75680000,70220000,1616000,0,0,3337000,507000,79997000,49538000,29163000,1045000,251000,0,0,27655000,0,133810000,26497000,10495000
16002,"Denver, City And County of",61,2005,7,Airport,648460000,494491000,84000000,31787000,0,35823000,2359000,688698000,253316000,107368000,122873000,205141000,0,0,3983360000,57825000,1152576000,314407000,146922000
16002,"Denver, City And County of",61,2005,9,Internal Service,40570000,40120000,0,0,0,450000,0,41566000,40798000,146000,182000,23000,417000,0,0,155000,22151000,5562000,896000
16002,"Denver, City And County of",61,2005,14,Cultural,73454000,34799000,0,19104000,0,993000,18558000,62174000,61894000,0,0,280000,0,0,16000000,0,57158000,8027000,0
16002,"Denver, City And County of",61,2006,2,Water,242388000,201058000,27399000,0,0,7491000,6440000,250833000,116436000,91264000,27765000,15368000,0,86300000,182840000,70742000,153865000,61012000,32656000
16002,"Denver, City And County of",61,2006,3,Sewer,81385000,73684000,1951000,0,0,5586000,164000,102655000,56397000,45155000,1090000,5000,8000,0,26565000,0,113124000,33305000,10635000
16002,"Denver, City And County of",61,2006,7,Airport,684626000,500810000,93510000,29754000,0,56147000,4405000,711663000,266713000,113376000,124145000,207385000,44000,0,3869785000,88985000,1187405000,340265000,143506000
16002,"Denver, City And County of",61,2006,9,Internal Service,46616000,46008000,0,0,0,608000,0,41347000,38972000,1567000,153000,19000,636000,0,0,611000,25205000,15529000,919000
16002,"Denver, City And County of",61,2006,14,Cultural,110534000,55351000,0,24202000,0,1486000,29495000,94573000,94573000,0,0,0,0,0,17400000,0,60533000,14223000,0
16002,"Denver, City And County of",61,2007,2,Water,250546000,196642000,37932000,0,0,12201000,3771000,268929000,126125000,92504000,33995000,16305000,0,61545000,280080000,64576000,259786000,62613000,34238000
16002,"Denver, City And County of",61,2007,3,Sewer,86279000,75750000,6256000,0,0,4240000,33000,138306000,65002000,70835000,1135000,1323000,11000,0,25430000,0,65142000,30502000,11197000
16002,"Denver, City And County of",61,2007,7,Airport,704017000,530151000,88364000,2750000,0,82249000,503000,855788000,290773000,172802000,172149000,220064000,0,0,4198850000,61671000,1554897000,321642000,159309000
16002,"Denver, City And County of",61,2007,9,Internal Service,47493000,46804000,0,0,0,689000,0,44003000,42637000,1211000,143000,12000,0,0,0,468000,28181000,14231000,828000
16002,"Denver, City And County of",61,2007,14,Cultural,101577000,52264000,0,25131000,0,1266000,22916000,81975000,80466000,0,977000,532000,0,0,17280000,0,60197000,10541000,0
16002,"Denver, City And County of",61,2008,2,Water,261576000,216262000,32257000,0,0,9141000,3916000,283622000,139450000,96223000,30250000,17699000,0,42725000,277490000,57536000,208942000,58793000,35382000
16002,"Denver, City And County of",61,2008,3,Sewer,80494000,76590000,1933000,0,0,1966000,5000,93095000,62543000,28107000,1180000,1250000,15000,0,24250000,0,50438000,23057000,12603000
16002,"Denver, City And County of",61,2008,7,Airport,749026000,540760000,96787000,15095000,0,87483000,8901000,817732000,373829000,92204000,113056000,238643000,0,0,4099775000,63648000,1518796000,321578000,168026000
16002,"Denver, City And County of",61,2008,9,Internal Service,53269000,51878000,0,0,50000,1134000,207000,47450000,47246000,29000,151000,24000,0,0,0,317000,35665000,14867000,790000
16002,"Denver, City And County of",61,2008,14,Cultural,92190000,56840000,0,26331000,0,115000,8904000,86380000,86380000,0,0,0,0,0,0,0,55073000,10866000,0
16002,"Denver, City And County of",61,2009,2,Water,242491000,193030000,45423000,0,0,948000,3090000,294220000,156267000,88993000,31413000,17547000,0,31170000,309025000,50143000,200894000,83259000,36582000
16002,"Denver, City And County of",61,2009,3,Sewer,79682000,75512000,3731000,0,0,383000,56000,91998000,66634000,24110000,1235000,0,19000,0,23015000,6125000,42395000,31346000,14369000
16002,"Denver, City And County of",61,2009,7,Airport,715270000,564490000,135486000,0,12000,15282000,0,918494000,382101000,89643000,219628000,227122000,0,0,4136140000,88836000,1575780000,493399000,177583000
16002,"Denver, City And County of",61,2009,9,Internal Service,50270000,49112000,0,0,0,1148000,10000,41577000,41065000,424000,74000,14000,0,0,0,243000,45694000,13527000,773000
16002,"Denver, City And County of",61,2009,14,Cultural,84705000,19948000,0,58523000,0,4251000,1983000,83167000,78412000,0,3255000,1500000,0,32155000,0,0,54530000,11980000,0
18008,Douglas County,1,1983,9,Internal Service,150300,56800,0,0,93500,0,0,47200,41200,6000,0,0,0,0,0,0,0,0,0
18008,Douglas County,1,1984,9,Internal Service,1094600,621300,0,0,473300,0,0,2227000,269900,1671400,285700,0,0,0,0,1360057,0,0,0
18008,Douglas County,1,1985,9,Internal Service,1563427,835789,0,0,615225,0,112413,1593129,396093,568226,487430,141380,0,0,0,1446668,0,0,0
18008,Douglas County,1,1986,9,Internal Service,1797050,1199908,0,0,453556,0,143586,2458569,811351,0,1542555,104663,0,0,0,1113,0,0,0
18008,Douglas County,1,1987,9,Internal Service,1243728,1110067,0,0,65595,0,68066,900251,807673,92578,0,0,0,0,0,0,0,0,0
18008,Douglas County,1,1988,9,Internal Service,1586184,1417466,0,0,84939,0,83779,1116384,1049915,66469,0,0,0,0,0,0,0,0,0
18008,Douglas County,1,1989,9,Internal Service,1655352,1630952,0,0,0,0,24400,2269057,1362265,850563,56229,0,0,0,0,946396,0,0,355119
18008,Douglas County,1,1990,9,Internal Service,2151305,2104494,0,0,0,0,46811,2030105,1472528,312729,177669,67179,0,0,0,768727,0,0,487128
18008,Douglas County,1,1991,9,Internal Service,1783803,1636790,0,0,0,0,147013,2160732,721718,1194166,191686,53162,0,0,0,577041,0,0,979743
18008,Douglas County,1,1992,9,Internal Service,2213047,2020795,0,0,0,0,192252,1946225,804570,892810,211724,37121,0,0,0,365317,0,0,1033077
18008,Douglas County,1,1993,9,Internal Service,2104272,2104247,0,0,0,0,25,1238817,985258,28668,202843,22048,0,0,0,162474,0,0,1151371
18008,Douglas County,1,1994,9,Internal Service,2573121,2573121,0,0,0,0,0,2056385,966015,921683,162474,6213,0,0,0,0,0,0,1248883
18008,Douglas County,1,1995,9,Internal Service,2932256,2928827,0,0,0,0,3429,1481403,1388739,92664,0,0,0,0,0,0,0,0,1401076
18008,Douglas County,1,1996,9,Internal Service,3525710,3518786,0,0,0,0,6924,3470229,1915415,1554814,0,0,0,0,0,0,0,0,1475433
18008,Douglas County,1,1997,9,Internal Service,4194398,4194398,0,0,0,0,0,3989918,2098733,1391185,0,0,500000,0,0,0,4850700,222718,1786311
18008,Douglas County,1,1998,9,Internal Service,4584119,2441520,0,0,2122785,0,19814,2711351,663846,2047505,0,0,0,0,0,0,6716739,477850,1528901
18008,Douglas County,1,1999,9,Internal Service,2594902,2586522,0,0,0,0,8380,1447028,791768,655260,0,0,0,0,0,0,7934268,710906,1701959
18008,Douglas County,1,2000,9,Internal Service,3273129,3254631,0,0,0,0,18498,2408739,814674,1594065,0,0,0,0,0,0,8810639,286861,2106800
18008,Douglas County,1,2001,9,Internal Service,11737143,3950136,0,0,7645500,0,141507,9789455,929987,8859468,0,0,0,0,0,0,10685688,407245,3321805
18008,Douglas County,1,2002,9,Internal Service,10836199,5743799,0,0,5092400,0,0,10098834,1000562,9098272,0,0,0,0,0,0,11420619,466406,4462343
18008,Douglas County,1,2003,9,Internal Service,5606211,4599929,0,0,901000,0,105282,5155638,1218763,3936875,0,0,0,0,0,0,11594134,189349,5022985
18008,Douglas County,1,2004,9,Internal Service,1099818,1099818,0,0,0,0,0,11325627,1296601,0,0,0,10029026,0,0,0,1410171,143281,0
18008,Douglas County,1,2005,9,Internal Service,1180047,1180047,0,0,0,0,0,1407621,1407621,0,0,0,0,0,0,0,1150873,111557,0
18008,Douglas County,1,2006,9,Internal Service,1406499,1406499,0,0,0,0,0,1647156,1647156,0,0,0,0,0,0,0,1109089,310430,0
18008,Douglas County,1,2007,9,Internal Service,2610851,2610851,0,0,0,0,0,1429605,1429605,0,0,0,0,0,0,0,2203795,223890,0
18008,Douglas County,1,2008,9,Internal Service,2222538,2222538,0,0,0,0,0,2219244,2219244,0,0,0,0,0,0,0,2685925,702726,0
18008,Douglas County,1,2009,9,Internal Service,2440088,2440088,0,0,0,0,0,1825976,1825976,0,0,0,0,0,0,0,3118849,521538,0
19011,Eagle County,1,1977,7,Airport,6800,6800,0,0,0,0,0,7300,7300,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1978,7,Airport,13600,13600,0,0,0,0,0,9600,9600,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1978,9,Internal Service,26000,10300,0,0,15700,0,0,16500,2500,14000,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1979,7,Airport,80100,17800,0,0,62300,0,0,80200,80200,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1979,9,Internal Service,9100,9100,0,0,0,0,0,700,700,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1980,7,Airport,26800,26800,0,0,0,0,0,16500,16500,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1980,9,Internal Service,6000,6000,0,0,0,0,0,3900,3900,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1981,7,Airport,43800,29600,0,0,14200,0,0,43800,43800,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1981,9,Internal Service,9400,9400,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1982,7,Airport,37000,37000,0,0,0,0,0,37000,32000,700,0,0,4300,0,0,0,0,0,0
19011,Eagle County,1,1982,9,Internal Service,10200,10200,0,0,0,0,0,6600,6600,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1983,7,Airport,353900,53900,0,300000,0,0,0,353900,40900,10100,0,0,302900,0,0,0,0,0,0
19011,Eagle County,1,1983,9,Internal Service,12400,12400,0,0,0,0,0,5500,5500,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1984,7,Airport,1075600,58000,0,850000,167600,0,0,1075600,55000,1020600,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1984,9,Internal Service,511400,200500,0,0,299900,0,11000,464500,176400,288100,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1985,7,Airport,2260194,56949,0,1999547,203698,0,0,2260194,26123,2234071,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1985,9,Internal Service,246412,219874,0,0,0,0,26538,123793,123793,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1986,7,Airport,2299230,61119,0,2221667,16444,0,0,3748647,58369,3690278,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1986,9,Internal Service,404182,237474,0,0,154983,0,11725,271153,116290,154863,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1987,6,Transportation,84167,62167,0,0,22000,0,0,171862,171862,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1987,7,Airport,140464,109393,0,0,30000,0,1071,154163,154163,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1987,9,Internal Service,1353538,880715,0,0,401262,0,71561,1131220,506824,604989,12841,6566,0,0,0,87319,0,0,0
19011,Eagle County,1,1988,6,Transportation,855262,129557,0,0,236000,0,489705,855467,855467,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1988,7,Airport,2726551,155976,0,2354165,201870,0,14540,2719393,0,2719393,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1988,9,Internal Service,2310496,2050154,0,0,260342,0,0,1848690,1431279,382047,26044,9320,0,0,0,116025,0,0,0
19011,Eagle County,1,1989,6,Transportation,807164,491164,0,0,316000,0,0,814729,814729,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1989,7,Airport,1937500,237183,0,1565238,125215,0,9864,2056167,266143,1790024,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1989,9,Internal Service,2192223,2103158,0,0,12500,0,76565,1867481,1254213,555069,49109,9090,0,0,0,66916,0,0,469497
19011,Eagle County,1,1990,6,Transportation,842736,195792,0,295305,333167,0,18472,769907,769907,0,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1990,7,Airport,3300931,180300,0,2728044,389755,0,2832,3345261,282308,3062953,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1990,9,Internal Service,1741589,1723751,0,0,0,0,17838,1603939,1134340,417759,48182,3658,0,0,0,18734,0,0,557714
19011,Eagle County,1,1991,7,Airport,3861948,257080,0,2507915,1094170,0,2783,2567700,273589,2294111,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1991,9,Internal Service,2063869,2042845,0,0,0,0,21024,1384841,1234117,132762,15898,2064,0,0,0,2836,0,0,659302
19011,Eagle County,1,1992,7,Airport,2507091,315281,0,1800539,385117,0,6154,2369388,344780,2024608,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1992,9,Internal Service,2505474,2387362,0,0,0,0,118112,2298964,1440800,855262,2836,66,0,0,0,0,0,0,757740
19011,Eagle County,1,1993,7,Airport,2435488,522055,0,1708947,201436,0,3050,2180388,480521,1699867,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1993,9,Internal Service,2724787,2711122,0,0,0,0,13665,2368925,1865827,484099,0,0,18999,0,0,0,0,0,730597
19011,Eagle County,1,1994,7,Airport,1296413,486897,0,664499,107255,0,37762,1067152,556093,511059,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1994,9,Internal Service,2854039,2605004,0,0,0,0,249035,2378053,1563524,814529,0,0,0,0,0,0,0,0,689261
19011,Eagle County,1,1995,7,Airport,1673764,546456,0,986167,54703,0,86438,1301994,594357,707637,0,0,0,0,0,0,0,0,0
19011,Eagle County,1,1995,9,Internal Service,3146463,3042540,0,0,0,0,103923,2993671,1835170,1158501,0,0,0,0,0,0,0,0,768134
19011,Eagle County,1,1996,7,Airport,3390642,901089,0,1998820,342100,0,148633,10854747,1396798,9247667,0,210282,0,0,10130000,0,0,0,18502
19011,Eagle County,1,1996,9,Internal Service,3138471,3100728,0,0,0,0,37743,3690134,2446795,1243339,0,0,0,0,0,0,0,0,901113
19011,Eagle County,1,1997,7,Airport,5654225,3585076,0,1978396,0,0,90753,5113951,1590308,2786927,0,736716,0,0,10130000,0,0,0,339362
19011,Eagle County,1,1997,9,Internal Service,3425232,3393320,0,0,0,0,31912,3289592,2372688,916904,0,0,0,0,0,0,0,0,909703
19011,Eagle County,1,1998,7,Airport,6956484,4208271,0,2572301,0,0,175912,6412159,2377403,2893359,425000,716397,0,0,9705000,0,6007079,1505566,338979
19011,Eagle County,1,1998,9,Internal Service,5234457,4703787,0,13251,338316,0,179103,4136373,2820170,1316203,0,0,0,0,0,0,4960980,669985,1245266
19011,Eagle County,1,1999,7,Airport,5177270,4142447,0,863941,0,0,170882,5325894,2283250,929936,425000,687708,1000000,0,9280000,0,5563806,1257890,338979
19011,Eagle County,1,1999,9,Internal Service,4829797,4739477,0,0,0,0,90320,4154429,3208299,902489,0,0,43641,0,0,0,5669342,786761,1328925
19011,Eagle County,1,2000,7,Airport,12521903,4285399,0,8046792,0,0,189712,13915299,2480895,9867859,925000,641545,0,0,8355000,0,5347208,2438549,338979
19011,Eagle County,1,2000,9,Internal Service,5532966,5077125,0,8017,387623,0,60201,4983729,4391115,592614,0,0,0,0,0,0,5887052,687585,1392568
19011,Eagle County,1,2001,7,Airport,7399715,4798892,0,2329580,0,0,271243,19998219,2930212,15751939,425000,891068,0,0,23980000,0,8773038,4493676,387410
19011,Eagle County,1,2001,9,Internal Service,7758296,7451758,0,28075,253612,0,24851,6980734,5363139,1617595,0,0,0,0,0,0,6982620,773240,1413221
19011,Eagle County,1,2002,7,Airport,8612077,6275101,0,2028335,179335,0,129306,8205230,5020589,504112,830000,1850529,0,0,22714421,0,6581573,1508131,829316
19011,Eagle County,1,2002,9,Internal Service,7381380,6813112,0,16503,0,0,551765,9297439,6058112,2370982,0,0,868345,0,0,0,5151390,851485,2391175
19011,Eagle County,1,2003,7,Airport,11032006,6934248,0,3482723,145674,282109,187252,10442612,3920230,3850296,935000,1737086,0,0,22215000,990000,8500785,2169038,849467
19011,Eagle County,1,2003,9,Internal Service,8957512,8953978,0,0,0,3534,0,8939008,7534552,1176149,0,0,228307,0,0,0,5461620,1143211,407066
19011,Eagle County,1,2004,7,Airport,12332577,7421197,0,4192285,524820,176650,17625,13517767,3642800,6791546,1425413,1658008,0,0,20880000,899587,7707823,2343429,805148
19011,Eagle County,1,2004,9,Internal Service,8386535,8383736,0,0,0,2799,0,8842301,7503781,1167266,0,0,171254,0,0,0,4709775,847132,2026793
19011,Eagle County,1,2005,6,Transportation,6463710,1214673,0,394922,4696672,118019,39424,6341927,5675491,666436,0,0,0,0,0,0,2836727,291289,0
19011,Eagle County,1,2005,7,Airport,10630316,7167585,870743,2342443,0,243198,6347,8223891,4121772,1568481,852222,1579416,102000,0,20120000,807365,9449380,1903867,815275
19011,Eagle County,1,2005,9,Internal Service,9734932,9732297,0,0,0,2635,0,9778799,7917245,1767088,0,0,94466,0,0,0,4977002,1150216,1497510
19011,Eagle County,1,2006,6,Transportation,7321528,1218970,0,411107,5481236,169467,40748,7703374,6379096,1324278,0,0,0,0,0,0,5925786,330026,0
19011,Eagle County,1,2006,7,Airport,24789241,7151869,828129,16423762,0,372185,13296,23440436,4606830,17062222,204279,1531031,36074,0,21310000,603086,13793521,3616452,849268
19011,Eagle County,1,2006,9,Internal Service,10338047,10335878,0,0,0,2169,0,9976257,8639053,1155381,0,0,181823,0,0,0,5464518,1276405,1360473
19011,Eagle County,1,2007,6,Transportation,8772064,1595294,0,701063,6092097,271625,111985,9217131,6882327,2334804,0,0,0,0,0,0,5668871,518178,0
19011,Eagle County,1,2007,7,Airport,15115846,7944845,901544,5873166,0,391957,4334,19030351,4831111,11080655,1710000,1408585,0,0,19600000,603086,11185873,5537367,863563
