,pass,prob_exmpt,s_time,sales_change,prop_change,prop_levy_change,debt_change,rev_time,ss_open,ss_no waiver,ss_sales,ss_property,ss_nontax,ss_value,ss_transfer,ss_nonproperty,ss_tourism,ss_unknown,ss_library,ss_gaming,ss_development,infrastructure,open,public safety,economic development,unspecified,environment,hss,education,tourism,no waiver,administrative,limited,agriculture,unknown,choice,intensity_stock,prop_ratio,cty_rev_prop
373,1,0.5807995697169408,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009834564905679516,0.22603865836183354,0.2523477743768611
374,0,0.5846016010541736,99.0,1.0,0.0,0.0,8000000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05080594018666583,0.2472905170192277,0.2469311688311689
375,0,0.587382638194425,0.0,0.013000000000000001,0.0,0.0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25493710961736504,0.2401640790157952
376,1,0.5812436398355085,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5576519891716024,0.20979036591656208
377,1,0.5651462104376989,0.0,0.0,1.5,0.0,0.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.10500368425296724,0.6179726236359873,0.18067546373328405
378,1,0.5876428608822989,99.0,0.0,0.0,0.0,0.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03521434118094152,0.6592980790556754,0.2659721835237299
379,0,0.5870058037261487,0.0,3.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17332048820287105,0.5573613676160141,0.2720759025889094
380,0,0.5870058037261487,0.0,3.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.17332048820287105,0.5573613676160141,0.2720759025889094
381,1,0.5864006416030995,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3735777956052124,0.6015197137709744,0.2837483080613381
382,1,0.5857897863105134,0.0,0.0,1.0,0.0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.43028609283304986,0.7176174885038775,0.3561668103723574
383,1,0.5857897863105134,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43028609283304986,0.7176174885038775,0.3561668103723574
384,1,0.5857897863105134,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.43028609283304986,0.7176174885038775,0.3561668103723574
385,1,0.5825711824874404,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7291773313394989,0.3382226210478081
386,0,0.5825711824874404,99.0,1.0,0.0,0.0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.7291773313394989,0.3382226210478081
387,1,0.5878603379820706,99.0,0.0,2.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6764252474169271,0.3291731881347642
388,0,0.5871977946186457,99.0,3.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6767042678631264,0.4180689335803123
389,0,0.5871977946186457,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6767042678631264,0.4180689335803123
390,1,0.5866974425795844,99.0,1.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7216996520249955,0.4317931238885596
391,0,0.5741534889200524,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9365509169389562,0.3320647729197416
392,0,0.5732651092229061,0.0,0.0,0.5,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0040374181773235,0.3543583325607985
393,0,0.5732651092229061,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0040374181773235,0.3543583325607985
394,0,0.5727036525037268,99.0,1.0,0.0,0.0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11469650363183255,1.0164983310727542,0.3664165202630077
395,1,0.5727036525037268,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11469650363183255,1.0164983310727542,0.3664165202630077
396,1,0.5727036525037268,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11469650363183255,1.0164983310727542,0.3664165202630077
397,0,0.5719169155597955,99.0,1.0,0.0,0.0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08647720068926767,1.0684690654653688,0.4165125251143504
398,1,0.5719169155597955,99.0,0.0,0.0,0.0,4500000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08647720068926767,1.0684690654653688,0.4165125251143504
399,0,0.5719169155597955,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08647720068926767,1.0684690654653688,0.4165125251143504
400,1,0.5708710256827936,99.0,1.0,0.0,0.0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3353538370183167,1.010383412417236,0.4292720913486267
401,1,0.5705760512951954,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31195833671434503,1.1082211038248209,0.4182817984129407
402,1,0.5705760512951954,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31195833671434503,1.1082211038248209,0.4182817984129407
403,0,0.57028058484725,0.0,1.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5545349622848916,0.9772895709085582,0.40718421255385856
404,0,0.569761444132041,99.0,1.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.514826993621533,1.071018025020371,0.3880974937009535
405,0,0.5688503200575565,99.0,1.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6332700865345848,1.0387644995585614,0.4033003031678694
406,0,0.5688503200575565,0.0,0.0,0.25,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6332700865345848,1.0387644995585614,0.4033003031678694
407,0,0.5680514801458683,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6062601358406001,1.1123895848342509,0.4260075086164451
408,0,0.5880226863350533,0.0,0.0,1.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6154047103052092,0.9714453084480712,0.4352072829844677
409,0,0.5880226863350533,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6154047103052092,0.9714453084480712,0.4352072829844677
410,0,0.5880226863350533,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6154047103052092,0.9714453084480712,0.4352072829844677
411,1,0.5881319579612214,5.0,1.0,0.0,0.0,0.0,99.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6395370094876711,1.0036978594007082,0.4506794806643251
412,1,0.5881319579612214,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6395370094876711,1.0036978594007082,0.4506794806643251
413,1,0.5884575209247555,99.0,1.0,0.0,0.0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5962212626923306,1.062449769891374,0.4722686655671209
414,0,0.5878336031932416,99.0,2.5,0.0,0.0,0.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6961731050127751,1.0087232561785398,0.4493412674229915
415,1,0.5853746401138525,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2386999635498817,0.22027278033886127
416,0,0.5864896842022377,99.0,1.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2775238833073935,0.2314877252731659
417,1,0.5866596902049453,99.0,1.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2846501782604545,0.19673269438241714
418,1,0.588109040158966,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.3929565359875087,0.15724375853613418
419,1,0.592486697701737,99.0,0.0,0.0,0.0,0.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.6637246279810909,0.2555768760186344
420,0,0.592486697701737,0.0,0.0,0.0,151000.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1.6637246279810909,0.2555768760186344
421,1,0.592486697701737,0.0,0.5,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.6637246279810909,0.2555768760186344
422,0,0.592486697701737,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.6637246279810909,0.2555768760186344
423,1,0.592486697701737,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.6637246279810909,0.2555768760186344
424,1,0.5895068897026268,1.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.7326851411909967,0.29220810331251434
425,1,0.5895068897026268,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.7326851411909967,0.29220810331251434
426,0,0.5895068897026268,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.7326851411909967,0.29220810331251434
427,0,0.5895068897026268,0.0,0.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.7326851411909967,0.29220810331251434
428,1,0.5821854959259692,99.0,0.0,0.91,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04838699513854355,1.2721154011150873,0.2715676955573726
429,0,0.5821854959259692,0.0,0.0,0.0,0.0,2900000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04838699513854355,1.2721154011150873,0.2715676955573726
430,1,0.5835471268111196,99.0,0.0,2.5,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002571637709510952,1.3649943654229535,0.2736124872388308
431,0,0.5835471268111196,99.0,0.0,0.84,0.0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002571637709510952,1.3649943654229535,0.2736124872388308
432,0,0.5835471268111196,0.0,3.0,0.0,0.0,0.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002571637709510952,1.3649943654229535,0.2736124872388308
433,0,0.584740326648831,0.0,0.0,1.38,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.030875576920402967,1.4531813296695846,0.2819549964240368
434,1,0.5871860865099781,0.0,0.0,1.25,0.0,12000000.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2186520202201713,1.4398972174754756,0.2525768163360282
435,1,0.5858144821234033,0.0,0.0,0.0,0.0,10200000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17638668081991202,1.5801305666325294,0.2211113032749012
436,1,0.5491748191306227,99.0,0.0,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3546117724397477,1.8512320419636967,0.2324293733124911
437,1,0.5987072838342,99.0,0.0,0.0,1250000.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20770131177391965,1.9347227211204177,0.2753661392073967
438,1,0.5987072838342,99.0,0.0,3.75,0.0,20000000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20770131177391965,1.9347227211204177,0.2753661392073967
439,1,0.597858380990318,99.0,0.1,0.0,0.0,12000000.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5255876509235355,2.173909440208798,0.2692865464484981
440,0,0.597858380990318,0.0,0.0,2.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5255876509235355,2.173909440208798,0.2692865464484981
441,1,0.5952585450336775,0.0,0.0,0.0,0.0,7000000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7948151594211856,2.2662527441619362,0.2435000685072428
442,1,0.579292171010419,99.0,0.0,0.0,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3252254408756167,0.2390848382984964
443,1,0.5718404739645765,0.0,0.0,1.5,0.0,0.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.022036662836355296,0.3376514433171378,0.20019317766948685
444,1,0.5867089785632815,0.0,2.0,0.0,0.0,0.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.2990375157036653,0.2016490710653272
445,1,0.520544719871686,99.0,0.0,1.75,0.0,0.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.7397441626193535,0.25253571221335674
446,1,0.5235193023392429,99.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.008229334069749905,0.7248441315986919,0.24790074379878435
